Date,Open,High,Low,Close,Volume,ma_short,ma_long,macd,macd_signal,macd_histogram,signal,position_change,active_position,total_exposure,market_return,active_return,market_equity,active_equity,portfolio_equity,portfolio_return,buy_hold_weight,active_weight
2023-01-03,96.99469053177621,97.23773627146582,93.44622866604178,94.03926086425781,5921500,,,0.0,0.0,0.0,0,0.0,0,0.5,,,1.0,1.0,1.0,,0.5,0.5
2023-01-04,95.48782459902465,96.8488824129123,94.48647719979475,96.54750061035156,6289500,,,0.20008750111288975,0.040017500222577954,0.16007000089031181,0,0.0,0,0.5,0.026672261383618334,0.0,1.0266722613836183,1.0,1.0133361306918092,0.013336130691809167,0.5,0.5
2023-01-05,95.1183905643773,96.47944838238236,94.65174683185283,95.1961669921875,4557100,,,0.2467723201812504,0.08136846421431244,0.16540385596693796,0,0.0,0,0.5,-0.013996567592337805,-0.0,1.0123023736819843,1.0,1.006151186840992,-0.0070903855425661355,0.5,0.5
2023-01-06,97.2183111035535,101.94312161655968,95.83781286600349,101.3695297241211,7241700,,,0.7729985095180609,0.21969447327506214,0.5533040362429988,0,0.0,0,0.5,0.06484885817346231,0.0,1.0779490267415466,1.0,1.0389745133707733,0.0326226584623297,0.5,0.5
2023-01-09,102.6139315341253,105.73463846690635,101.26259758738995,103.52777862548828,6212300,,,1.3486428891984872,0.44548415645974715,0.90315873273874,0,0.0,0,0.5,0.021290903758169666,0.0,1.1008995357261135,1.0,1.0504497678630567,0.011044789207633077,0.5,0.5
2023-01-10,103.18749602251282,105.18047400410143,102.9152859877366,105.0346450805664,4638800,,,1.9044830418979473,0.7372839335473873,1.16719910835056,0,0.0,0,0.5,0.014555189680338865,0.0,1.1169233372876042,1.0,1.058461668643802,0.007627114618763864,0.5,0.5
2023-01-11,103.71249037972139,107.12485503800066,103.56666143554106,106.99846649169922,5532600,,,2.4749249488394724,1.0848121366058043,1.3901128122336681,0,0.0,0,0.5,0.018696891960042983,0.0,1.1378063322525211,1.0,1.0689031661262605,0.00986478565240545,0.5,0.5
2023-01-12,107.50400921594178,108.77756670626526,104.24719730717071,107.13457489013672,5330900,,,2.9045057459044727,1.4487508584655382,1.4557548874389346,0,0.0,0,0.5,0.0012720593378603429,0.0,1.1392536894221397,1.0,1.06962684471107,0.0006770291339224244,0.5,0.5
2023-01-13,104.53884354865873,107.13457054602868,104.4513506332537,106.91097259521484,5641600,,,3.1901348967632686,1.7970276661250844,1.3931072306381842,0,0.0,0,0.5,-0.002087116088817953,-0.0,1.1368759347177015,1.0,1.0684379673588507,-0.001111487953109891,0.5,0.5
2023-01-17,106.36654663085938,107.55260367204212,104.78188357836879,106.36654663085938,4848100,,,3.3341336144190308,2.1044488557838736,1.2296847586351571,0,0.0,0,0.5,-0.0050923301055053605,-0.0,1.131086587169114,1.0,1.065543293584557,-0.002709257685262867,0.5,0.5
2023-01-18,107.67900240771564,109.26365819310904,106.53182605116548,106.64848327636719,5374100,,,3.431447970464262,2.3698486787199515,1.0615992917443107,0,0.0,0,0.5,0.002650613886020503,0.0,1.134084660983356,1.0,1.0670423304916778,0.0014068287193456097,0.5,0.5
2023-01-19,106.44431096939984,106.59013989786877,103.13888739849624,103.20694732666016,5325100,,,3.1940481113154817,2.5346885652390574,0.6593595460764243,0,0.0,0,0.5,-0.03226990055534773,-0.0,1.0974878617520778,1.0,1.048743930876039,-0.017148710123999766,0.5,0.5
2023-01-20,103.82915610408612,106.7262575342632,103.52777430505085,106.5998764038086,5078500,,,3.242312670999212,2.6762133863910886,0.5660992846081232,0,0.0,0,0.5,0.03287500662537268,0.0,1.1335677824784434,1.0,1.0667838912392216,0.01720149202495369,0.5,0.5
2023-01-23,105.51102544662916,111.71355806536592,105.48186114181611,110.98442077636719,7669300,,,3.5929415760153347,2.8595590243159377,0.733382551699397,0,0.0,0,0.5,0.04113085793786109,0.0,1.1801923979025004,1.0,1.09009619895125,0.021852886890659784,0.5,0.5
2023-01-24,110.31360544608143,110.89691375867858,109.34142245269696,109.84695434570312,3504700,,,3.735967566091645,3.0348407326710793,0.7011268334205658,0,0.0,0,0.5,-0.010248883786635687,-0.0,1.1680967431705267,1.0,1.0840483715852633,-0.005547975831679097,0.5,0.5
2023-01-25,107.90258974207154,111.25662556254183,106.36654622988188,110.7802505493164,5957600,,,3.879900815971382,3.20385274933114,0.676048066640242,0,0.0,0,0.5,0.008496332093797188,0.0,1.1780212810181865,1.0,1.0890106405090934,0.00457753459522614,0.5,0.5
2023-01-26,111.21773769332626,112.53990717870539,109.14698313753583,112.36491394042969,5813000,,,4.074865532222688,3.37805530590945,0.6968102263132381,0,0.0,0,0.5,0.014304565870320252,0.0,1.19487236402915,1.0,1.097436182014575,0.007736877117695551,0.5,0.5
2023-01-27,109.48727011809747,110.72193946739038,107.62067281438244,109.37060546875,8705700,,,3.9423162377303527,3.4909074922736307,0.45140874545672194,0,0.0,0,0.5,-0.026648073376953962,-0.0,1.1630313175964069,1.0,1.0815156587982035,-0.014507015056808181,0.5,0.5
2023-01-30,107.6109340840645,107.88314412578426,104.96659524935717,105.19019317626953,7351700,,,3.460060211731033,3.4847380361651115,-0.0246778244340784,0,0.0,0,0.5,-0.03822244811175446,-0.0,1.1185774134072328,1.0,1.0592887067036165,-0.020551669237305337,0.5,0.5
