Date,Close,High,Low,Open,Volume,short_sma,long_sma,signal,position_change,market_return,strategy_return,market_equity,strategy_equity
2020-03-23,54.21360397338867,55.21152015646839,51.372084613414366,55.1100377172106,336752800,72.0404606628418,,0,0.0,-0.02124400293962103,-0.0,0.7488013032261045,1.0
2020-03-24,59.65261459350586,59.848331019416534,56.6129597572638,57.110708614992014,287531200,71.7373885345459,,0,0.0,0.10032556815051419,0.0,0.8239252194041089,1.0
2020-03-25,59.32399368286133,62.399890444761496,59.02920978154729,60.587696143364745,303602000,71.39577987670899,,0,0.0,-0.005508910428886793,-0.0,0.8193862891703108,1.0
2020-03-26,62.44580078125,62.503788640032134,59.526959345508246,59.565620375975534,252087200,71.13724151611328,,0,0.0,0.05262300975685252,0.0,0.8625048618599512,1.0
2020-03-27,59.86039733886719,61.82481325258339,59.69367489036661,61.0709416804956,204216800,70.83345581054688,,0,0.0,-0.041402358686048024,-0.0,0.8267951262007652,1.0
2020-03-30,61.56869888305664,61.74025490515105,60.2615017965214,60.5852833250574,167976400,70.54503379821777,,0,0.0,0.02853809229696269,0.0,0.8503902818229616,1.0
2020-03-31,61.443058013916016,63.42438996368667,60.88973623938196,61.75959108899796,197002000,70.23727310180664,,0,0.0,-0.002040661430563362,-0.0,0.8486549231739196,1.0
2020-04-01,58.21009826660156,60.09719601446135,57.78000444616135,59.560786204803335,176218400,69.87526672363282,,0,0.0,-0.05261716867318411,-0.0,0.8040011039359494,1.0
2020-04-02,59.181434631347656,59.23459262853542,57.241178794751,58.07237254686632,165934000,69.52723922729493,,0,0.0,0.016686732949622973,0.0,0.8174172556485306,1.0
2020-04-03,58.33091735839844,59.36749098851091,57.74134949209258,58.66677725772262,129880000,69.15482543945312,,0,0.0,-0.014371352743427934,-0.0,0.8056698639290408,1.0
2020-04-06,63.41953659057617,63.57417329883105,60.25665512655962,60.62392376077119,201820400,68.88861961364746,,0,0.0,0.08723708562497134,0.0,0.8759541548340776,1.0
2020-04-07,62.685020446777344,65.64977566750463,62.5811230546705,65.43230640646736,202887200,68.65284843444825,,0,0.0,-0.011581859207529632,-0.0,0.8658089771405386,1.0
2020-04-08,64.28939056396484,64.60350121398153,63.1199223551124,63.48477236807488,168895200,68.40702842712402,,0,0.0,0.025594154803693314,0.0,0.887968626131901,1.0
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800,68.13842750549317,,0,0.0,0.007216485914323778,0.0,0.8943766392147433,1.0
2020-04-13,66.02427673339844,66.13301133720609,64.23140932290158,64.83064420547504,131022800,67.89751106262207,,0,0.0,0.019627447863873604,0.0,0.9119309700715972,1.0
2020-04-14,69.35872650146484,69.64868059310524,67.18409293567838,67.65526649113433,194994800,67.7925138092041,,0,0.0,0.050503389556703304,0.0,0.9579865751019454,1.0
2020-04-15,68.72564697265625,69.18473466784468,67.80747158227939,68.23514673339383,131154400,67.67895347595214,,0,0.0,-0.009127611776367117,-0.0,0.9492424455574433,1.0
2020-04-16,69.2717056274414,69.63656296843052,68.22305047315511,69.43842803002354,157125200,67.52718742370605,,0,0.0,0.007945485838822597,0.0,0.9567846379662293,1.0
2020-04-17,68.33179473876953,69.3345480225858,66.89653644635722,68.7884711835537,215250000,67.34408836364746,,0,0.0,-0.013568467531706596,-0.0,0.9438025366711488,1.0
2020-04-20,66.91344451904297,68.06116730050987,66.89411769563229,67.1599076040023,130015200,67.11449516296386,,0,0.0,-0.02075681203967894,-0.0,0.9242122048148935,1.0
2020-04-21,64.84514617919922,66.99078550242736,64.13476539316186,66.75640806793423,180991600,66.86484718322754,,0,0.0,-0.030910056337857927,-0.0,0.8956447534959293,1.0
2020-04-22,66.71289825439453,67.14782183221747,65.77055891988769,66.11124487734209,116862400,66.64520851135254,,0,0.0,0.028803267248928455,0.0,0.9214422486909732,1.0
2020-04-23,66.45436096191406,68.07808706003861,66.41569993888298,66.6573258024501,124814400,66.4297745513916,,0,0.0,-0.003875371918254822,-0.0,0.9178713172761027,1.0
2020-04-24,68.37289428710938,68.38256138963163,66.93038709342744,66.97871523220005,126161200,66.21603233337402,,0,0.0,0.028869938668055983,0.0,0.9443702059110316,1.0
2020-04-27,68.42122650146484,68.75225288764294,67.64319061344894,68.09019274144761,117087600,66.01451622009277,,0,0.0,0.0007068914495926837,0.0,0.9450377731348402,1.0
2020-04-28,67.31216430664062,69.06395271480235,67.22035262547978,68.88273322430287,112004800,65.79043312072754,,0,0.0,-0.016209329348991885,-0.0,0.9297193446228597,1.0
2020-04-29,69.52301788330078,69.991772685642,68.59517537860054,68.79814023520653,137280800,65.63931983947754,,0,0.0,0.03284478518011413,0.0,0.960255776774794,1.0
2020-04-30,70.98966979980469,71.16605931996418,69.67281337834736,70.06182744655243,183064000,65.49521369934082,,0,0.0,0.02109591846208092,0.0,0.9805132543443772,1.0
2020-05-01,69.8468017578125,72.24614521202258,69.06876605288338,69.16541493960355,240616800,65.34429420471191,,0,0.0,-0.016099075333286472,-0.0,0.9647278975974012,1.0
2020-05-04,70.83505249023438,70.96311392727311,69.1823321546666,69.87096747127923,133568000,65.24817543029785,,0,0.0,0.014148832982339599,0.0,0.9783776714939104,1.0
2020-05-05,71.8982162475586,72.72941009570229,71.14917433658927,71.2941513796541,147751200,65.24517951965332,,0,0.0,0.01500900641629066,0.0,0.993062148242918,1.0
2020-05-06,72.64000701904297,73.27064717863384,72.21474300795924,72.59892736503848,142333600,65.3058275604248,,0,0.0,0.010317234699262379,0.0,1.003307803497294,1.0
2020-05-07,73.39144897460938,73.73697961793019,72.96377378346223,73.26580616038919,115215200,65.35942039489746,,0,0.0,0.01034473957814197,0.0,1.013686761441191,1.0
2020-05-08,75.1383056640625,75.19160756554702,73.72339119914562,74.05047071308249,133838400,65.54039619445801,,0,0.0,0.023801910356851863,0.0,1.0378144428669418,1.0
2020-05-11,76.32062530517578,76.81487118254181,74.43810496971201,74.64646961486733,145946400,65.74579154968262,,0,0.0,0.015735244901573076,0.0,1.0541447072878427,1.0
2020-05-12,75.44842529296875,77.45450365262057,75.32728527754581,77.00385895047138,162301200,65.81075538635254,,0,0.0,-0.011428103592173833,-0.0,1.0420978323718155,1.0
2020-05-13,74.53744506835938,76.54837362731435,73.46172121123148,75.62770513487014,200622400,65.90336006164551,,0,0.0,-0.01207421123863095,-0.0,1.0295153230124388,1.0
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200,65.9402709197998,,0,0.0,0.006143336814820266,0.0,1.0358399823977227,1.0
2020-05-15,74.5519790649414,74.59801285788724,72.73487900802405,72.76880175811006,166348400,66.01576881408691,,0,0.0,-0.005912028038032591,-0.0,1.0297160673788721,1.0
2020-05-18,76.30850982666016,76.68162311206635,75.18433442581173,75.8748339325949,135178400,66.14519630432129,,0,0.0,0.02356115536770198,0.0,1.0539773676270048,1.0
2020-05-19,75.86756134033203,77.17102150533867,75.83606375790906,76.32546668705436,101729600,66.37627616882324,,0,0.0,-0.005778496884944695,-0.0,1.0478869626913698,1.0
2020-05-20,77.3430404663086,77.41329633678234,76.68645639876391,76.72522208271401,111504800,66.54422645568847,,0,0.0,0.019448089538000923,0.0,1.0682663621674955,1.0
2020-05-21,76.76641845703125,77.74523171426733,76.52898139842385,77.20494465969075,102688800,66.7485344696045,,0,0.0,-0.007455383261387616,-0.0,1.0603020270122885,1.0
2020-05-22,77.26065826416016,77.34303256146072,76.40298515469343,76.50473859508931,81803200,67.0941716003418,,0,0.0,0.006438229333384227,0.0,1.0671284946248458,1.0
2020-05-26,76.73734283447266,78.55686050645615,76.68161577577496,78.37757568234818,125522000,67.2856231689453,,0,0.0,-0.006773375239675583,-0.0,1.0599004329018016,1.0
2020-05-27,77.07169342041016,77.21706291080646,75.85545038481993,76.59440888025136,112945200,67.65657287597656,,0,0.0,0.004357077969961987,0.0,1.0645185017283512,1.0
2020-05-28,77.1056137084961,78.36304756047794,76.47084126097369,76.74703662948228,133560800,67.97673477172852,,0,0.0,0.00044011343958549887,0.0,1.0649870106276493,1.0
2020-05-29,77.0304946899414,77.80821132778638,76.67434283627068,77.34788086093664,153532400,68.32530738830566,,0,0.0,-0.0009742354018305033,-0.0,1.0639494625794061,1.0
2020-06-01,77.9778060913086,78.09894607051093,76.85362353528801,76.98445678308985,80791200,68.70195976257324,,0,0.0,0.012297875084150034,0.0,1.0770337801660563,1.0
2020-06-02,78.33880615234375,78.36303562857958,77.27035057638682,77.71130190496551,87642800,69.16092956542968,,0,0.0,0.00462952318269183,0.0,1.0820199330198772,1.0
2020-06-03,78.77007293701172,79.03173947926652,78.08684155798949,78.65862620653965,104491200,69.65205894470215,,0,0.0,0.005505148799808124,0.0,1.08797661375551,1.0
2020-06-04,78.09169006347656,78.89121109253435,77.71857679947686,78.59321142956854,87560400,70.02084045410156,,0,0.0,-0.008612190496225969,-0.0,1.0786067519024087,1.0
2020-06-05,80.3158187866211,80.37638878570603,78.31216587865904,78.34123829521202,137250400,70.44067695617676,,0,0.0,0.028480991016286872,0.0,1.1093265411134476,1.0
2020-06-08,80.79068756103516,80.82461031040765,79.30309219050388,80.01297082329648,95654400,70.80757469177246,,0,0.0,0.005912518624452634,0.0,1.1158854549483805,1.0
2020-06-09,83.34188079833984,83.73437314923221,80.439371619184,80.47086919688729,147712400,71.27720436096192,,0,0.0,0.031577813165376556,0.0,1.1511226773587018,1.0
2020-06-10,85.48603820800781,85.95363663600749,83.8506488987089,84.28917492199503,166651600,71.75555114746093,,0,0.0,0.025727250082778097,0.0,1.1807378983550663,1.0
2020-06-11,81.38185119628906,85.05481691401155,81.28009773597238,84.63082691049463,201662400,72.15432701110839,,0,0.0,-0.048010027107962205,-0.0,1.1240506398476413,1.0
2020-06-12,82.08447265625,84.26499296476219,80.97483335252352,83.5187737124544,200146000,72.63181449890136,,0,0.0,0.008633638208428662,0.0,1.1337552864000386,1.0
2020-06-15,83.099609375,83.75134312369018,80.57747385342842,80.73980469603605,138808800,73.11017799377441,,0,0.0,0.01236697618806848,0.0,1.1477764110300446,1.0
2020-06-16,85.30194854736328,85.5733083880593,83.51877109987304,85.15173611381705,165428800,73.6495986175537,,0,0.0,0.026502401021223587,0.0,1.1781952417578636,1.0
2020-06-17,85.18321990966797,86.10630607045023,85.06207991592963,86.04573607358105,114406400,74.08487228393555,,0,0.0,-0.0013918631369761458,-0.0,1.1765553552327002,1.0
2020-06-18,85.2171630859375,85.63388506004952,84.60903780557047,85.13963169684683,96820400,74.53551513671874,,0,0.0,0.00039847256661018626,0.0,1.1770241802648587,1.0
2020-06-19,84.73014831542969,86.38734236256319,83.62292711838043,85.92216897764727,264476000,74.94433029174805,,0,0.0,-0.005714984550901803,-0.0,1.170297505258607,1.0
2020-06-22,86.947021484375,87.08996579558588,85.07661960868549,85.12265339969562,135445200,75.38820404052734,,0,0.0,0.02616392409337509,0.0,1.2009170803528595,1.0
2020-06-23,88.80287170410156,90.22021092110661,87.77075672869731,88.18990371305667,212155600,75.84377593994141,,0,0.0,0.021344609487975008,0.0,1.2265501864604305,1.0
2020-06-24,87.23533630371094,89.3504433677871,86.86222303304002,88.43220009652119,192623200,76.20130813598632,,0,0.0,-0.017651854836561842,-0.0,1.204899300619273,1.0
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400,76.59466384887695,,0,0.0,0.013275541340777686,0.0,1.2208949910961182,1.0
2020-06-26,85.67748260498047,88.50973656249651,85.52968795154212,88.2892608623175,205256800,76.92277938842773,,0,0.0,-0.030725699090895287,-0.0,1.1833821389781176,1.0
2020-06-29,87.65206146240234,87.74655421504602,85.10812136493809,85.5854132789762,130646000,77.3091847229004,,0,0.0,0.02304664886719121,0.0,1.210655131610852,1.0
2020-06-30,88.38372802734375,88.66962400453063,87.22078715611465,87.24016629998945,140223200,77.7385903930664,,0,0.0,0.008347397114615962,0.0,1.2207609507632555,1.0
2020-07-01,88.21656799316406,89.00397799978875,88.16811642903573,88.46127316123845,110737200,78.20601882934571,,0,0.0,-0.001891298748203707,-0.0,1.218452127105221,1.0
2020-07-02,88.21656799316406,89.75747265090347,88.10270349025298,89.12270022857078,114041600,78.6360922241211,,0,0.0,0.0,0.0,1.218452127105221,1.0
2020-07-06,90.57638549804688,91.0439841546096,89.61210837219791,89.6436059572989,118655600,79.11853271484375,,0,0.0,0.026750275583897976,0.0,1.2510460572910724,1.0
2020-07-07,90.29533386230469,91.7320524889195,90.18388713248098,90.95433575857336,112424400,79.55698150634765,,0,0.0,-0.0031029239486295435,-0.0,1.2471641565190654,1.0
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000,80.0365234375,,0,0.0,0.02329012039519429,0.0,1.2762107598769654,1.0
2020-07-09,92.79566192626953,93.34320967936996,91.74901058829923,93.28990778547893,125642800,80.54619338989258,,0,0.0,0.004300282234921404,0.0,1.2816988263356799,1.0
2020-07-10,92.9580078125,93.01616005228612,91.78053031848602,92.39107338273767,90257200,81.01489318847656,,0,0.0,0.001749498660394977,0.0,1.283941156715384,1.0
2020-07-13,92.52916717529297,96.86840340129038,92.31595956581418,94.26146791160848,191649200,81.44568313598633,,0,0.0,-0.004613272673313129,-0.0,1.2780179860629668,1.0
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200,81.9299543762207,,0,0.0,0.016548258684069728,0.0,1.2991669582992307,1.0
2020-07-15,94.70726013183594,96.18274459430761,93.51039621887803,95.9331964647362,153198000,82.40739852905273,,0,0.0,0.006877459711826406,0.0,1.3081019267138696,1.0
2020-07-16,93.54186248779297,94.39711039249674,92.9434307316656,93.58062816600412,110577600,82.84027145385743,,0,0.0,-0.012305261945290025,-0.0,1.292005389854517,1.0
2020-07-17,93.35292053222656,94.14759875840713,92.88047150221618,93.99254337939139,92186800,83.2545297241211,,0,0.0,-0.0020198652297634956,-0.0,1.2893957130908829,1.0
2020-07-20,95.3202133178711,95.45831468469305,93.09608481622666,93.44012565034129,90318000,83.69310501098633,,0,0.0,0.02107371439938399,0.0,1.3165680700963502,1.0
2020-07-21,94.00462341308594,96.18514302833793,93.75507535287011,96.11003683309417,103433200,84.0704313659668,,0,0.0,-0.013801793544019558,-0.0,1.2983970694062321,1.0
2020-07-22,94.26871490478516,94.94952104533722,93.61940634409747,93.7066235863698,89001600,84.42939315795898,,0,0.0,0.002809345775885097,0.0,1.3020447157285902,1.0
2020-07-23,89.97794342041016,94.0797418561393,89.16872914510222,94.00221048521436,197004400,84.71998352050781,,0,0.0,-0.04551638885402054,-0.0,1.242780342142165,1.0
2020-07-24,89.75505828857422,90.09909918615199,86.39221027249204,88.17782031323753,185438800,85.02433578491211,,0,0.0,-0.002477108537528361,-0.0,1.2397018403463722,1.0
2020-07-27,91.88225555419922,91.97432312790853,90.59333170366311,90.81622514062431,121214000,85.36207382202149,,0,0.0,0.02370002656324699,0.0,1.2690828068930875,1.0
2020-07-28,90.37286376953125,91.63029754160469,90.36801343757494,91.45343048257014,103625600,85.67849151611328,,0,0.0,-0.016427456809412044,-0.0,1.2482350038952839,1.0
2020-07-29,92.10516357421875,92.28929873601002,90.81865739523712,90.85499791564365,90329200,85.99442459106446,,0,0.0,0.019168362409154316,0.0,1.2721616248217409,1.0
2020-07-30,93.21964263916016,93.32382125064892,90.87194916313929,91.27897773393107,158130000,86.34146621704102,,0,0.0,0.012100071501890852,0.0,1.2875548714440457,1.0
2020-07-31,102.97869873046875,103.12891115542561,97.71152622340603,99.70791855704327,374336800,86.85417938232422,,0,0.0,0.1046888382643183,0.0,1.4223474951370865,1.0
2020-08-03,105.5735092163086,108.19013023936542,104.56078059833798,104.85878026409463,308151200,87.43032119750977,,0,0.0,0.025197545879185768,0.0,1.4581871614019482,1.0
2020-08-04,106.27854919433594,107.36880923031337,105.04049450870605,105.76249159429877,173071600,88.01067901611329,,0,0.0,0.006678190232199288,0.0,1.4679252126599411,1.0
2020-08-05,106.66377258300781,106.98358396526419,105.53474686841106,105.99992773294753,121776800,88.60920761108399,,0,0.0,0.003624657953953392,0.0,1.4732459394578177,1.0
2020-08-06,110.38519287109375,110.87944616652167,106.40695920907454,106.99569786453769,202428800,89.27547760009766,,0,0.0,0.03488926181745411,0.0,1.5246464027610627,1.0
2020-08-07,107.87549591064453,110.36334336865978,107.07938502036484,109.90703455219526,198045600,89.89087524414063,,0,0.0,-0.022735811707825793,-0.0,1.4899823292268732,1.0
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600,90.5391342163086,,0,0.0,0.014534787297701746,0.0,1.51163890545952,1.0
2020-08-11,106.18861389160156,109.20558233257063,105.9289051039155,108.7080157903305,187902400,91.10335037231445,,0,0.0,-0.0297398300770354,-0.0,1.4666830212733182,1.0
2020-08-12,109.71771240234375,109.97499163666492,107.08423344754698,107.27840393895296,165598000,91.73092849731445,,0,0.0,0.03323424594603641,0.0,1.5154271255271914,1.0
2020-08-13,111.65945434570312,112.66187605488997,110.60848630688241,111.096349513322,210082000,92.38871612548829,,0,0.0,0.017697616007877004,0.0,1.5422465728826924,1.0
2020-08-14,111.5599365234375,111.64974056440289,109.75169319709691,111.48469489954057,165565200,93.0580810546875,,0,0.0,-0.0008912619432790425,-0.0,1.5408720272051295,1.0
2020-08-17,111.26868438720703,112.7055714063434,110.64247816985842,112.68129823978218,119561600,93.67713836669923,,0,0.0,-0.0026107233950359854,-0.0,1.5368492365549487,1.0
2020-08-18,112.19586181640625,112.62061629597079,110.68616274132592,111.02111317320909,105633600,94.30524185180664,,0,0.0,0.008332779652293842,0.0,1.549655462601957,1.0
2020-08-19,112.33662414550781,113.74923783578949,112.24196843606359,112.60361413274605,145538000,94.88513671875,,0,0.0,0.001254612485903417,0.0,1.5515996796941858,1.0
2020-08-20,114.8293228149414,114.94340001045877,112.36088962986535,112.37788158405773,126907200,95.47200241088868,,0,0.0,0.0221895458261665,0.0,1.586028971890625,1.0
2020-08-21,120.74676513671875,121.22976923366335,115.77592204362502,115.78805492165831,338054800,96.25930068969727,,0,0.0,0.051532502123293744,0.0,1.667761013252184,1.0
2020-08-24,122.19093322753906,125.03315266970756,120.32686973134855,124.94819288976294,345937600,97.06142990112305,,0,0.0,0.011960304602654181,0.0,1.6877079429751114,1.0
2020-08-25,121.18848419189453,121.5331452755047,119.4676231261592,121.06470367206454,211495600,97.82320739746093,,0,0.0,-0.00820395596601109,-0.0,1.6738620613274564,1.0
2020-08-26,122.83655548095703,123.29286429117482,121.43850421682247,122.50403462016395,163022400,98.57389953613281,,0,0.0,0.013599240060242712,0.0,1.6966253133271811,1.0
2020-08-27,121.36811828613281,123.77101327398971,120.22491675397727,123.43849242247208,155552400,99.2975975036621,,0,0.0,-0.011954398990387416,-0.0,1.676343177394477,1.0
2020-08-28,121.17151641845703,122.75887903183632,120.9482136928383,122.34140581995463,187630000,100.0166845703125,,0,0.0,-0.00161988066101737,-0.0,1.6736277015001872,1.0
2020-08-31,125.28068542480469,127.18359147972068,122.32925592705958,123.86322773941126,225702700,100.8276953125,,0,0.0,0.0339120044694079,0.0,1.7303837715935864,1.0
