Date,Open,High,Low,Close,Volume,ma_short,ma_long,macd,macd_signal,macd_histogram,signal,position_change,active_position,total_exposure,market_return,active_return,market_equity,active_equity,portfolio_equity,portfolio_return,buy_hold_weight,active_weight
2023-01-03,544.2124606797739,546.9951841392566,529.1740838640302,532.8585205078125,675100,,,0.0,0.0,0.0,0,0.0,0,0.5,,,1.0,1.0,1.0,,0.5,0.5
2023-01-04,553.4429907734173,558.009789482076,543.9991760560077,553.4721069335938,1087300,,,1.6443886607460172,0.32887773214920346,1.3155109285968138,0,0.0,0,0.5,0.03868491472396185,0.0,1.0386849147239618,1.0,1.019342457361981,0.019342457361980925,0.5,0.5
2023-01-05,548.1876286872957,556.1091744074395,545.4436682638146,548.1294555664062,710900,,,2.4877934720877874,0.7606608801369203,1.727132591950867,0,0.0,0,0.5,-0.009652973113292829,-0.0,1.0286585171689486,1.0,1.0143292585844743,-0.004918071195112006,0.5,0.5
2023-01-06,557.8352193716115,580.475162302434,550.0300178819623,577.731201171875,1025800,,,5.4816226065144065,1.7048532254124176,3.776769381101989,0,0.0,0,0.5,0.05400502619382119,0.0,1.0842112473331549,1.0,1.0421056236665773,0.027383973051182453,0.5,0.5
2023-01-09,595.3195122453109,613.160020614674,594.1656959221518,602.4363403320312,1348800,,,9.735526931373784,3.310987966604691,6.424538964769093,0,0.0,0,0.5,0.04276234191617845,0.0,1.1305746594009816,1.0,1.0652873297004908,0.02224506375116775,0.5,0.5
2023-01-10,603.6968835694485,614.5078546721979,602.7078811002991,614.1296997070312,873900,,,13.890215376134051,5.426833448510563,8.463381927623487,0,0.0,0,0.5,0.019410116210046846,0.0,1.1525192449240886,1.0,1.0762596224620444,0.010299843484141036,0.5,0.5
2023-01-11,616.2240384093857,625.5224495349264,614.0424569239766,625.076416015625,806500,,,17.86026243438232,7.913519245684915,9.946743188697406,0,0.0,0,0.5,0.017824762934956384,0.0,1.1730626272428355,1.0,1.0865313136214176,0.009543878581894427,0.5,0.5
2023-01-12,631.6307979071561,636.3332938203564,615.535599906895,632.7167358398438,1322200,,,21.37664661204292,10.606144718956516,10.770501893086402,0,0.0,0,0.5,0.012223017263904845,0.0,1.1874009919872663,1.0,1.0937004959936332,0.006598228953310636,0.5,0.5
2023-01-13,629.5850482266832,640.6480644178336,629.0032576501098,639.6300048828125,649700,,,24.439525801819627,13.372820935529138,11.06670486629049,0,0.0,0,0.5,0.010926325559876826,0.0,1.20037492179584,1.0,1.1001874608979199,0.005931207792306381,0.5,0.5
2023-01-17,631.3011062006323,642.8198598566114,631.3011062006323,638.175537109375,902600,,,26.444678440922303,15.987192436607772,10.45748600431453,0,0.0,0,0.5,-0.002273920488930159,-0.0,1.1976453646667704,1.0,1.098822682333385,-0.0012404963817901349,0.5,0.5
2023-01-18,653.0394283272775,655.5506377191842,631.7277622712179,632.4549560546875,1152700,,,27.257960470718103,18.24134604342984,9.016614427288264,0,0.0,0,0.5,-0.008963961672048604,-0.0,1.186909717521191,1.0,1.0934548587605954,-0.004885068045183516,0.5,0.5
2023-01-19,634.7043826902424,635.7418528685006,607.953381916825,611.0851440429688,1534100,,,25.879800869529618,19.769037008649796,6.110763860879821,0,0.0,0,0.5,-0.03378867033476285,-0.0,1.1468056163587408,1.0,1.0734028081793703,-0.018338251845122944,0.5,0.5
2023-01-20,618.6868706307337,630.816414591711,614.9151442469038,629.11962890625,1033200,,,25.943768055760188,21.003983218071873,4.939784837688315,0,0.0,0,0.5,0.029512229251662525,0.0,1.180650406615814,1.0,1.090325203307907,0.015765186190670688,0.5,0.5
2023-01-23,638.0399633051766,655.7156645861917,636.8764411431172,655.4732666015625,1780900,,,27.800513809204972,22.363289336298493,5.437224472906479,0,0.0,0,0.5,0.04188970822787619,0.0,1.2301075076680739,1.0,1.115053753834037,0.02267997699320068,0.5,0.5
2023-01-24,646.446235478369,652.5740629358671,639.8530228805408,649.63623046875,1066900,,,28.47278165889645,23.585187800818083,4.887593858078368,0,0.0,0,0.5,-0.008905071236659068,-0.0,1.2191533126835405,1.0,1.1095766563417704,-0.004911958256213267,0.5,0.5
2023-01-25,636.9827959452267,662.2503457991046,635.1017862369694,660.8056640625,1569200,,,29.566020042527725,24.781354249160014,4.7846657933677115,0,0.0,0,0.5,0.01719336617923939,0.0,1.2401146620171415,1.0,1.1200573310085709,0.009445651732936433,0.5,0.5
2023-01-26,661.1645764461515,664.1121137872469,647.5127093068883,663.103759765625,1593300,,,30.268935014083354,25.878870402144685,4.390064611938669,0,0.0,0,0.5,0.003477717925413515,0.0,1.2444274310068066,1.0,1.1222137155034033,0.0019252447487583257,0.5,0.5
2023-01-27,646.9116614211232,657.4995873171848,646.407454747296,647.0958862304688,1249700,,,29.197725379146164,26.54264139754498,2.6550839816011838,0,0.0,0,0.5,-0.024140827584531066,-0.0,1.2143859229534104,1.0,1.1071929614767053,-0.013384931781875387,0.5,0.5
2023-01-30,630.2345851996105,638.2240110879338,627.926952291776,630.53515625,1209900,,,26.70463708690295,26.575040535416576,0.1295965514863724,0,0.0,0,0.5,-0.02559238952505183,-0.0,1.183306885379447,1.0,1.0916534426897235,-0.014035059224235091,0.5,0.5
2023-01-31,631.4175288098296,640.7644077460436,627.6167456129702,640.7450561523438,801800,619.2205383300782,,25.261501384769304,26.312332705287123,-1.050831320517819,0,0.0,0,0.5,0.016192435586090737,0.0,1.2024675058995313,1.0,1.1012337529497658,0.008775963034969525,0.5,0.5
2023-02-01,639.4749114692653,664.2576756344721,635.9455830965481,657.8971557617188,1274200,625.4724700927734,,25.211217810514768,26.09210972633265,-0.8808919158178838,0,0.0,0,0.5,0.02676899251064513,0.0,1.23465634955925,1.0,1.117328174779625,0.014614900593764801,0.5,0.5
2023-02-02,675.7085332545577,677.3471457253196,664.1218996802853,675.369140625,1318600,631.5673217773438,,26.27829109259403,26.12934599958493,0.1489450930091003,0,0.0,0,0.5,0.026557319347356056,0.0,1.2674455125187358,1.0,1.133722756259368,0.014673022528028934,0.5,0.5
2023-02-03,657.8194517873966,672.2954476905041,657.3152452035499,658.953857421875,1015800,637.1085418701172,,25.50536818237731,26.004550436143408,-0.49918225376609726,0,0.0,0,0.5,-0.024305645928586528,-0.0,1.2366394306576796,1.0,1.1183197153288398,-0.013586250117576637,0.5,0.5
2023-02-06,647.0720382549689,650.3952825837301,640.8240376340841,643.2338256835938,783100,640.3836730957031,,23.355122707417422,25.47466489039821,-2.119542182980787,0,0.0,0,0.5,-0.023856043274084637,-0.0,1.2071381068854705,1.0,1.1035690534427354,-0.013190022212714925,0.5,0.5
2023-02-07,640.5810790610384,664.3390661896216,640.5810790610384,659.5097045898438,1236100,643.2373413085937,,22.70266291519897,24.920264495358364,-2.2176015801593927,0,0.0,0,0.5,0.025303207412876505,0.0,1.2376825727799807,1.0,1.1188412863899904,0.013838946370968941,0.5,0.5
2023-02-08,652.4648955019892,655.7881395974085,642.6410600011604,644.0305786132812,763900,644.7323852539063,,20.69795459079819,24.07580251444633,-3.3778479236481402,0,0.0,0,0.5,-0.023470656866511397,-0.0,1.2086333498046007,1.0,1.1043166749023003,-0.012981833674152843,0.5,0.5
2023-02-09,654.0681196243648,662.9688897323157,643.2823158864941,645.3325805664062,686500,645.7451934814453,,18.995303442975114,23.05970270015209,-4.0643992571769765,0,0.0,0,0.5,0.0020216461707895927,0.0,1.2110767787881218,1.0,1.105538389394061,0.0011063081084676796,0.5,0.5
2023-02-10,634.6052078385073,638.5696863232323,630.2811471341599,637.7728881835938,731800,645.9980010986328,,16.841794422627572,21.81612104464719,-4.974326622019618,0,0.0,0,0.5,-0.01171441301813303,-0.0,1.1968897252047277,1.0,1.098444862602364,-0.006416355017381914,0.5,0.5
2023-02-13,640.4742073182841,653.9710835880559,638.7154393316948,649.8121948242188,596000,646.5071105957031,,15.923043504255475,20.637505536568845,-4.714462032313371,0,0.0,0,0.5,0.018877106355075002,0.0,1.2194835398427137,1.0,1.109741769921357,0.010284455509427248,0.5,0.5
2023-02-14,642.981139186585,661.7056853691552,638.6085061143007,658.3047485351562,1013400,647.5135711669922,,15.699233895528778,19.649851208360833,-3.9506173128320548,0,0.0,0,0.5,0.013069243357667126,0.0,1.2354212669955875,1.0,1.1177106334977938,0.0071808269206641295,0.5,0.5
2023-02-15,643.0880300173868,658.3047674508144,642.2912319621819,657.6537475585938,683500,648.7735107421875,,15.293044136765957,18.77848979404186,-3.4854456572759034,0,0.0,0,0.5,-0.0009889051810898497,-0.0,1.234199552503827,1.0,1.1170997762519135,-0.0005465253953688132,0.5,0.5
2023-02-16,640.0563222684533,649.2874365069015,636.8983095026684,637.704833984375,946300,650.1044952392579,,13.20915826700832,17.664623488635154,-4.4554652216268344,0,0.0,0,0.5,-0.030333459891736414,-0.0,1.196762009879553,1.0,1.0983810049397764,-0.016756579591253873,0.5,0.5
2023-02-17,632.3313717832447,639.376170009028,629.0664864255418,633.4779663085938,1149600,650.322412109375,,11.088766408964943,16.349452072701112,-5.260685663736169,0,0.0,0,0.5,-0.00662825095643671,-0.0,1.1888295709429417,1.0,1.094414785471471,-0.0036109687353186315,0.5,0.5
2023-02-21,619.9519980404548,625.7141502817125,611.7120319670747,611.9549560546875,1022700,648.1464965820312,,7.58418773743449,14.596399205647788,-7.012211468213298,0,0.0,0,0.5,-0.03397594138802529,-0.0,1.1484379671202332,1.0,1.0742189835601166,-0.018453517057204327,0.5,0.5
2023-02-22,614.6562433726825,617.4158871136673,602.8695618529248,606.5426025390625,1017300,645.9918151855469,,4.320251030716122,12.541169570661456,-8.220918539945334,0,0.0,0,0.5,-0.008844365850909641,-0.0,1.1382807615819468,1.0,1.0691403807909734,-0.004727716458996056,0.5,0.5
2023-02-23,623.9554172816637,624.6841895854071,608.94269596302,620.02978515625,1093000,643.9530212402344,,2.78970263986389,10.590876184501944,-7.801173544638054,0,0.0,0,0.5,0.0222361670239295,0.0,1.1635917627166086,1.0,1.0817958813583042,0.011837080326128957,0.5,0.5
2023-02-24,601.8978327312884,606.9895118603199,595.3777291995322,600.8775634765625,995700,640.8417114257812,,0.030951001473226825,8.478891147896201,-8.447940146422974,0,0.0,0,0.5,-0.030889196193794266,-0.0,1.1276493484685723,1.0,1.063824674234286,-0.016612382644176305,0.5,0.5
2023-02-27,613.5388620485986,621.273587552954,608.534660649387,614.18994140625,804500,639.1964141845704,,-1.0688607436322854,6.569340769590504,-7.638201513222789,0,0.0,0,0.5,0.022154892675081195,0.0,1.1526322987590187,1.0,1.0763161493795095,0.011742043071349517,0.5,0.5
2023-02-28,595.115445754285,607.5531472633627,592.8708295417391,600.2459716796875,1381700,637.6819549560547,,-3.030695328456318,4.649333549981139,-7.680028878437457,0,0.0,0,0.5,-0.02270302521502776,-0.0,1.1264640586166372,1.0,1.0632320293083186,-0.012156391111230458,0.5,0.5
