Date,Close,High,Low,Open,Volume,short_sma,long_sma,signal,position_change,market_return,strategy_return,market_equity,strategy_equity
2021-05-20,14.575761795043945,14.646832621960627,14.234621635588551,14.266540771008533,321592000,14.1639111328125,13.408341059684753,1,0.0,0.038870978628428476,0.038870978628428476,2.44119295507324,1.046661502683494
2021-05-21,14.954059600830078,15.183731096129877,14.832117340430838,15.125627113969413,672992000,14.203775672912597,13.4268723487854,1,0.0,0.02595389600252407,0.02595389600252407,2.5045514231513053,1.073826446473987
2021-05-24,15.572749137878418,15.705414174003659,15.137844497008365,15.174252706728867,554816000,14.258757076263429,13.4482541847229,1,0.0,0.041372680968450704,0.041372680968450704,2.6081714301504233,1.1182535254594403
2021-05-25,15.60840892791748,15.778729299964287,15.443574568167058,15.726361521757942,435408000,14.307763500213623,13.470491971969604,1,0.0,0.0022898840611467186,0.0022898840611467186,2.614143840337063,1.120814196383711
2021-05-26,15.660528182983398,15.754042484575189,15.547064658382558,15.69469233324552,370440000,14.355817394256592,13.493162250518798,1,0.0,0.0033391779589204695,0.0033391779589204695,2.6228729318301642,1.1245567944443207
2021-05-27,15.449063301086426,15.71040472046622,15.421133814457916,15.660280994991329,581476000,14.39864450454712,13.516344780921935,1,0.0,-0.013503049158121505,-0.013503049158121505,2.5874561496961554,1.1093718487678395
2021-05-28,16.203659057617188,16.236577036281336,15.46202947906416,15.46202947906416,644536000,14.468907413482667,13.540359220504762,1,0.0,0.04884411059909999,0.04884411059909999,2.713838144042236,1.1635581300445839
2021-06-01,16.223608016967773,16.347047573880385,15.863266335432474,16.229094980518518,472804000,14.537110462188721,13.564459714889527,1,0.0,0.001231139169224127,0.001231139169224127,2.717179256480301,1.164990632034151
2021-06-02,16.736066818237305,16.876214600887355,16.194681963051526,16.211390186002433,594168000,14.608769855499268,13.590519571304322,1,0.0,0.03158722774450462,0.03158722774450462,2.8030074164773877,1.2017894564484282
2021-06-03,16.927080154418945,17.215604178880326,16.541303341921928,16.658757434873003,580008000,14.686553649902343,13.613682837486268,1,0.0,0.011413275189215533,0.011413275189215533,2.8349989114790564,1.2155058102343719
2021-06-04,17.5340576171875,17.6165979934895,17.052521354002085,17.069476909819976,617120000,14.785010528564452,13.640260925292969,1,0.0,0.03585836761162242,0.03585836761162242,2.936657344625422,1.259091864411819
2021-06-07,17.5747013092041,17.767715323688513,17.14952444459165,17.527072794284408,575756000,14.886429862976074,13.667651376724244,1,0.0,0.002317985540138734,0.002317985540138734,2.9434644738866056,1.2620104211472318
2021-06-08,17.413110733032227,17.577196435464696,17.207627375092446,17.483183670666758,323848000,14.978552665710449,13.694221420288086,1,0.0,-0.009194499145612656,-0.009194499145612656,2.9164007922963138,1.2504068674082394
2021-06-09,17.318578720092773,17.53483445076462,17.216313965511866,17.475719983872768,381656000,15.066610317230225,13.717615647315979,1,0.0,-0.005428783770387913,-0.005428783770387913,2.900568283007149,1.2436186789000718
2021-06-10,17.385177612304688,17.45202583585592,17.13674801084878,17.31035015277787,287772000,15.157526035308837,13.741159768104554,1,0.0,0.0038455171921611964,0.0038455171921611964,2.9117224682064906,1.2484010359102748
2021-06-11,17.784507751464844,17.898247503293362,17.403879495985695,17.439547219530038,416308000,15.246922340393066,13.76655230998993,1,0.0,0.022969574891056777,0.022969574891056777,2.9786034955019325,1.2770762769986888
2021-06-14,17.97756576538086,17.9982683850617,17.62238044017172,17.865074363855577,321376000,15.330933170318604,13.79279553413391,1,0.0,0.010855403850023038,0.010855403850023038,3.0109374393546964,1.2909394557327933
2021-06-15,17.74783706665039,17.97506722891281,17.687476170582308,17.874048980958015,243032000,15.406843223571776,13.818611373901367,1,0.0,-0.012778632086711927,-0.012778632086711927,2.972461777581076,1.2744430153817639
2021-06-16,17.76953887939453,17.913709313816597,17.54430492642031,17.75008462449621,307124000,15.485700950622558,13.841947183609008,1,0.0,0.0012227863408167394,0.0012227863408167394,2.976096463241302,1.276001386893122
2021-06-17,18.61461067199707,18.79195408152908,17.715670721948143,17.73387852672111,809656000,15.575834331512452,13.868378510475159,1,0.0,0.04755732820858283,0.04755732820858283,3.117631659524071,1.336684603644205
2021-06-18,18.596147537231445,19.330714616540423,18.54152223766029,18.74106585941373,968856000,15.662137184143067,13.892472128868103,1,0.0,-0.0009918625262144154,-0.0009918625262144154,3.1145393975104496,1.3353587962764826
2021-06-21,18.385129928588867,18.49413123103555,17.782011843653176,18.393111064126522,672384000,15.74256383895874,13.91289143562317,1,0.0,-0.011347383011459655,-0.011347383011459655,3.0791975260626177,1.3202059685574117
2021-06-22,18.843584060668945,18.920409647101682,18.343978923682204,18.429284231032042,580144000,15.816020259857178,13.94223701953888,1,0.0,0.024936137729828278,0.024936137729828278,3.1559808196698618,1.3531268064211006
2021-06-23,19.013690948486328,19.10897361319787,18.86453275909637,18.964304575117165,332356000,15.883492488861084,13.974391942024232,1,0.0,0.009027310689394552,0.009027310689394552,3.184470839058792,1.3653419025048121
2021-06-24,19.161602020263672,19.37561216814701,19.04461957476454,19.183802290450465,320924000,15.9619527053833,14.010822739601135,1,0.0,0.0077791877536075305,0.0077791877536075305,3.2092434356117185,1.3759631535122647
2021-06-25,18.987506866455078,19.30128891794506,18.851319416019447,19.236436935503985,278364000,16.019769172668457,14.042385721206665,1,0.0,-0.009085626223970467,-0.009085626223970467,3.18008544929402,1.3634616666014967
2021-06-28,19.939321517944336,20.032857236494127,19.274843407992705,19.31699651878365,495436000,16.101105670928956,14.080717663764954,1,0.0,0.0501284691130679,0.0501284691130679,3.3394982645158717,1.4318099126425818
2021-06-29,19.980976104736328,20.05281013619522,19.61207025535372,19.83705494427208,367632000,16.194262561798094,14.119991807937621,1,0.0,0.0020890674115718877,0.0020890674115718877,3.346474701511273,1.4348010600706491
2021-06-30,19.956785202026367,20.116419372850345,19.81835223637548,19.953542508047825,326568000,16.29073610305786,14.155617408752441,1,0.0,-0.0012106967439006189,-0.0012106967439006189,3.3424231354866074,1.4330639510990764
2021-07-01,20.165809631347656,20.409251503208573,19.973249900488703,20.079008558061602,480136000,16.387614612579345,14.191696252822876,1,0.0,0.010473852737567402,0.010473852737567402,3.377431183194332,1.4480736518864046
2021-07-02,20.440174102783203,20.458383806119546,20.241380242470996,20.393531838306902,342764000,16.500159740447998,14.231521892547608,1,0.0,0.013605428021548294,0.013605428021548294,3.4233825800550153,1.4677753137270457
2021-07-06,20.65119171142578,20.794363107269312,20.303738226115755,20.690102132517197,446708000,16.60864616394043,14.27265682697296,1,0.0,0.010323669826953541,0.010323669826953541,3.4587244515028477,1.4829281414461168
2021-07-07,20.325191497802734,20.827291472702445,20.28553319651976,20.80584097500275,418428000,16.70636823654175,14.313528690338135,1,0.0,-0.015786024273005017,-0.015786024273005017,3.404124943357788,1.4595186018101263
2021-07-08,19.857263565063477,20.086986749821186,19.655725557948074,19.81111987540912,503300000,16.79665189743042,14.35042607307434,1,0.0,-0.023022067604619778,-0.023022067604619778,3.325754948777232,1.4259174658890534
2021-07-09,20.004425048828125,20.03435717009147,19.709102017056413,19.91687611559388,296624000,16.89197359085083,14.387458662986756,1,0.0,0.007410964923866059,0.007410964923866059,3.350402002047994,1.4364848902130851
2021-07-12,20.46561622619629,20.485818358359275,20.141607595029487,20.193738078118493,321984000,16.99556146621704,14.429359107017516,1,0.0,0.023054458013287427,0.023054458013287427,3.4276437043318437,1.4696022708012244
2021-07-13,20.20372200012207,20.41448952793503,20.068033125156855,20.35387740282785,290708000,17.1002006149292,14.468832378387452,1,0.0,-0.012796791612802227,-0.012796791612802227,3.3837808621245755,1.45079607678808
2021-07-14,19.796154022216797,20.37108714983475,19.707607915100564,20.311224805292404,380100000,17.200134754180908,14.503647341728211,1,0.0,-0.020172915559955262,-0.020172915559955262,3.315520136519544,1.4215292900363197
2021-07-15,18.92290496826172,19.801642801831328,18.815401275503216,19.76647364963509,550564000,17.29228946685791,14.533292346000671,1,0.0,-0.044112055956679774,-0.044112055956679774,3.1692657267318953,1.3588227104501782
2021-07-16,18.119491577148438,19.113215466883993,18.03169335944509,18.9870054099986,688224000,17.366236305236818,14.557969546318054,1,0.0,-0.04245719103175749,-0.04245719103175749,3.0347076063416374,1.3011309150543044
2021-07-19,18.73682975769043,18.998479381294242,17.824667948945038,17.874305524272554,749060000,17.451243114471435,14.584214491844177,1,0.0,0.034070391981668724,0.034070391981668724,3.1381012840394487,1.345460955349672
2021-07-20,18.5694637298584,18.794947062988875,18.12248763276061,18.687194083624995,434687000,17.5271321105957,14.609203925132752,1,0.0,-0.008932462428086985,-0.008932462428086985,3.110070312224235,1.333442675917553
2021-07-21,19.36564064025879,19.48237382941793,18.699168004217075,18.838847442192375,371017000,17.629847202301026,14.640926795005798,1,0.0,0.04287560060876694,0.04287560060876694,3.243416444796344,1.3906148315248794
2021-07-22,19.549217224121094,19.841546833620864,19.23194323043398,19.597107853695302,323826000,17.735425891876222,14.670675444602967,1,0.0,0.009479499659859947,0.009479499659859947,3.2741624098815754,1.4037971643473157
2021-07-23,19.5132999420166,19.654975593030052,19.20600332552339,19.611075532676935,195672000,17.85121368408203,14.699775977134705,1,0.0,-0.0018372746945680696,-0.0018372746945680696,3.268146874139994,1.401218003340954
2021-07-26,19.24990463256836,19.397565194519427,18.87077204812226,19.266865977371694,203943000,17.963593940734864,14.726425623893737,1,0.0,-0.013498245311193702,-0.013498245311193702,3.2240326259198415,1.3823040189973967
2021-07-27,19.164100646972656,19.577154015985894,18.698167007898192,19.220969582862597,248863000,18.06273208618164,14.753270521163941,1,0.0,-0.004457371983575098,-0.004457371983575098,3.2096619132189343,1.3761425757903345
2021-07-28,19.458425521850586,19.601098340577916,18.951587150781002,19.274846044574673,202191000,18.16930286407471,14.781965851783752,1,0.0,0.01535813656480789,0.01535813656480789,3.2589563392090133,1.397277561401969
2021-07-29,19.617061614990234,19.80762505431973,19.2838234605119,19.474386899841395,190781000,18.282033805847167,14.80914541721344,1,0.0,0.008152565733620554,0.008152565733620554,3.285525194987414,1.4086689585694117
2021-07-30,19.454439163208008,19.585138401380597,19.218978436987207,19.37362299502884,183497000,18.390514850616455,14.835400977134704,1,0.0,-0.00828984763232632,-0.00828984763232632,3.258288691728799,1.3969913075384834
2021-08-02,19.70486068725586,19.915378880901837,19.316749821197465,19.654975725192713,217444000,18.493096828460693,14.863671216964722,1,0.0,0.01287220474191031,0.01287220474191031,3.300230050876983,1.4149736656717877
2021-08-03,19.76971435546875,20.175783766568422,19.17607297987363,19.694885002968523,301811000,18.589409923553468,14.892890009880066,1,0.0,0.003291252307854986,0.003291252307854986,3.3110919406483843,1.419630701014484
2021-08-04,20.227663040161133,20.27156310038773,19.782681342516437,19.94431173895087,231309000,18.68250820159912,14.925188555717469,1,0.0,0.02316415282781792,0.02316415282781792,3.3877905803885198,1.4525152435318458
2021-08-05,20.589832305908203,20.68561356328151,20.29550646605199,20.45314629356312,211435000,18.782136669158934,14.960861740112305,1,0.0,0.017904651912976854,0.017904651912976854,3.4484477914844383,1.4785220233655763
2021-08-06,20.319454193115234,20.522988437706402,20.163810582897227,20.477094039344426,178497000,18.875315189361572,14.994446625709534,1,0.0,-0.013131632583301078,-0.013131632583301078,3.4031640421039686,1.4591066153884207
2021-08-09,20.24861717224121,20.461129719952012,20.096964132095703,20.399271142893213,146443000,18.97130626678467,15.028279166221619,1,0.0,-0.0034861675023744043,-0.0034861675023744043,3.3913000422151365,1.4540199253233541
2021-08-10,19.890438079833984,20.38330854964685,19.789667174813598,20.275555576217656,179238000,19.045041847229005,15.061136975288392,1,0.0,-0.017689064362294005,-0.017689064362294005,3.3313111174965426,1.4282996732802513
2021-08-11,19.653976440429688,20.00317688001312,19.38559215044887,19.997190075674563,185925000,19.113649215698242,15.091669845581055,1,0.0,-0.01188820670792734,-0.01188820670792734,3.2917078023233275,1.4113197515234306
2021-08-12,19.85951042175293,19.98322568110956,19.57516190406229,19.82459056189546,151652000,19.176118087768554,15.125468301773072,1,0.0,0.010457628355575066,0.010457628355575066,3.3261312591751717,1.4260788089757452
2021-08-13,20.14185905456543,20.167800604611397,19.805629391282583,19.859506824153872,183063000,19.240413665771484,15.159405026435852,1,0.0,0.014217300770074992,0.014217300770074992,3.3734198676876135,1.4463538003247838
2021-08-16,19.904403686523438,20.240633343657066,19.408537969464135,20.08898032367069,210876000,19.287820587158205,15.195991106033325,1,0.0,-0.011789148528877691,-0.011789148528877691,3.333650119817177,1.429302520547448
2021-08-17,19.413530349731445,19.7248175706279,19.22296688145729,19.640010842343834,204585000,19.32459716796875,15.228144063949586,1,0.0,-0.024661544476428876,-0.024661544476428876,3.251437159118453,1.3940537128666952
2021-08-18,18.996484756469727,19.589127025061778,18.95657526353266,19.455432507309833,285913000,19.3562646484375,15.260654072761536,1,0.0,-0.0214822129591431,-0.0214822129591431,3.1815890936429994,1.3641063541304088
2021-08-19,19.75275230407715,20.44815982346293,18.719118863786036,19.449446238959755,766555000,19.404948120117187,15.296712408065796,1,0.0,0.0398109206678281,0.0398109206678281,3.308251084647648,1.4184126839771747
2021-08-20,20.7684268951416,20.817314696928367,19.887445490471492,19.945311597000565,675741000,19.472613105773927,15.335662274360656,1,0.0,0.05141939591146549,0.05141939591146549,3.4783593569436806,1.4913466073404413
2021-08-23,21.907817840576172,21.94672826931929,20.902122080659282,20.923073996366316,575807000,19.555079307556152,15.37644757270813,1,0.0,0.054861687463729325,0.054861687463729325,3.6691880208708634,1.5731643988124457
2021-08-24,21.743196487426758,21.908817498798008,21.48578666432556,21.703288887584556,297299000,19.63039192199707,15.414586772918701,1,0.0,-0.007514274326515191,-0.007514274326515191,3.6416167355264766,1.5613432099590616
2021-08-25,22.162233352661133,22.418645969756334,21.672356269378028,21.687321379149566,347701000,19.718679847717286,15.452817487716676,1,0.0,0.01927209117926565,0.01927209117926565,3.7117983052934824,1.59143355866352
2021-08-26,22.01756477355957,22.288942483035,21.74020025936337,22.149263059479914,237940000,19.803640365600586,15.494966449737548,1,0.0,-0.0065277076005605394,-0.0065277076005605394,3.6875687712842704,1.581045145726845
2021-08-27,22.58426284790039,22.670066727828846,22.116334931124943,22.13329627384273,304722000,19.883033409118653,15.544239072799682,1,0.0,0.02573845382852502,0.02573845382852502,3.7824810898434813,1.621738803210949
2021-08-30,22.63614273071289,22.99033086561592,22.49945673354071,22.77781836527192,262580000,19.96383331298828,15.590541300773621,1,0.0,0.0022971696336471226,0.0022971696336471226,3.791170090542914,1.6254642123433924
2021-08-31,22.33777618408203,22.647121666172822,22.07333584482094,22.647121666172822,259850000,20.042886238098145,15.635158562660218,1,0.0,-0.013180980089246064,-0.013180980089246064,3.741198753064523,1.604039000924712
2021-09-01,22.39365577697754,22.649116206575446,22.309833358825784,22.43756357362474,201767000,20.113887672424315,15.680851454734801,1,0.0,0.002501573676583213,0.002501573676583213,3.750557637384055,1.6080516226656383
2021-09-02,22.3487548828125,22.545339807951134,22.24796811279879,22.47049726134416,187834000,20.18058895111084,15.72523202419281,1,0.0,-0.00200507208881906,-0.00200507208881906,3.743037498947829,1.6048273632396513
2021-09-03,22.794815063476562,22.93751306703993,22.15317176699286,22.277908090222944,280532000,20.253253211975096,15.772306447029115,1,0.0,0.01995906183601792,0.01995906183601792,3.8177450158438626,1.636858211818685
