Date,Open,High,Low,Close,Volume,short_sma,long_sma,rsi,entry_price,stop_price,exit_reason,signal,position_change,market_return,strategy_return,market_equity,strategy_equity
2024-01-02,137367.82426264044,140416.07233146066,137367.82426264044,140022.75,2147458.0,,,,,,,0,0.0,,,1.0,1.0
2024-01-03,137662.82894736843,138449.47368421053,134516.25,134516.25,3257820.0,,,,,,,0,0.0,-0.03932575242237424,-0.0,0.9606742475776258,1.0
2024-01-04,134516.22855571847,136482.84008431085,133532.9227914223,134122.90625,2661970.0,,,,,,,0,0.0,-0.0029241355598301766,-0.0,0.957865105848871,1.0
2024-01-05,133532.92702272726,135204.546875,133532.92702272726,135204.546875,1846781.0,,,,,,,0,0.0,0.008064548071929467,0.0,0.965589855041413,1.0
2024-01-08,135204.5525045956,135597.87483915442,133139.61024816177,133729.59375,2498302.0,,,,,,,0,0.0,-0.010909049725699171,-0.0,0.9550561872981356,1.0
2024-01-09,136679.50805131005,137171.16095796943,134319.574099345,135106.21875,3473806.0,,,,,,,0,0.0,0.010294093935359738,0.0,0.9648876254037291,1.0
2024-01-10,135401.2126053371,135794.53493679775,129894.69996488764,131271.328125,3769252.0,,,,,,,0,0.0,-0.028384264325360675,-0.0,0.9375,1.0
2024-01-11,130189.69273897058,134811.23017003675,130189.69273897058,133729.59375,3594909.0,,,,,,,0,0.0,0.018726599784677944,0.0,0.9550561872981356,1.0
2024-01-12,134122.9318139448,135007.90717048844,131173.0139587994,131861.328125,1878915.0,,,,,,,0,0.0,-0.013970472597805261,-0.0,0.9417136010041226,1.0
2024-01-15,132549.64229120058,132844.63407671513,131271.3445539709,131861.328125,353911.0,,,,,,,0,0.0,0.0,0.0,0.9417136010041226,1.0
2024-01-16,130386.36389335731,131468.00039624338,128911.40502578538,129894.7109375,3670169.0,,,,,,,0,0.0,-0.014914283175092247,-0.0,0.9276686176889113,1.0
2024-01-17,131566.31879770992,132254.63287213742,126846.45085877863,128813.0625,3822702.0,,,,,,,0,0.0,-0.008327116860211814,-0.0,0.9199438127018645,1.0
2024-01-18,129304.69765280838,134516.21778634362,128419.72253579296,133926.234375,3050556.0,,,,,,,0,0.0,0.039694513706636014,0.0,0.9564605349844937,1.0
2024-01-19,136384.52963552726,138941.125,135106.23195329087,138941.125,4946040.0,,,,,,,0,0.0,0.03744517008488457,0.0,0.9922753623964677,1.0
2024-01-22,142776.00131486676,142972.66247370266,139924.41451174614,140219.40625,3784276.0,,,50.30302271538785,,,,0,0.0,0.009200164818012002,0.0,1.001404459275368,1.0
2024-01-23,139924.41178755325,140416.06467507101,135991.18868741122,138449.453125,2912611.0,,,56.8492759317437,,,,0,0.0,-0.01262274012089537,-0.0,0.9887639910300292,1.0
2024-01-24,137662.8378975265,139334.45807199646,135302.9035335689,139137.796875,2580665.0,,,58.644113627757434,,,,0,0.0,0.004971805481806646,0.0,0.9936799332608454,1.0
2024-01-25,140317.7395605895,141301.0453739083,134614.56584334062,135106.21875,4708651.0,,,49.8461579080409,,,,0,0.0,-0.028975434537187095,-0.0,0.9648876254037293,1.0
2024-01-26,133926.2549172794,136286.18892463236,133729.59375,133729.59375,3247410.0,,,50.0,,,,0,0.0,-0.010189205298886339,-0.0,0.9550561872981358,1.0
2024-01-29,133237.91846064816,134712.8769675926,132746.265625,132746.265625,2311854.0,,,46.24997827506499,,,,0,0.0,-0.007353107845659679,-0.0,0.9480335561542681,1.0
2024-01-30,133041.3041225347,135499.56916544924,132156.32870708546,134614.59375,2297631.0,,,55.66668697082293,,,,0,0.0,0.014074430766119805,0.0,0.9613765888043196,1.0
2024-01-31,132549.62745916852,134319.57797420194,131369.66044914623,132451.296875,2815362.0,,,47.81145988100009,,,,0,0.0,-0.016070299770154062,-0.0,0.9459269788302261,1.0
2024-02-01,130877.99417153354,133336.2585248681,129501.36613366616,130484.671875,3778274.0,,,47.650972713680275,,,,0,0.0,-0.014847910487852722,-0.0,0.93188193972051,1.0
2024-02-02,130091.35803141216,133041.27544709045,129993.02745088955,132647.953125,3708253.0,,,51.24996151596318,,,,0,0.0,0.016578815112263445,0.0,0.9473314381055938,1.0
2024-02-05,132647.9465289588,133532.92170965608,129501.36810870182,130091.3515625,3300954.0,,,50.30671467517003,,,,0,0.0,-0.019273584720080894,-0.0,0.9290729653752696,1.0
2024-02-06,131467.98810009056,136089.52545289855,129796.36820652173,135696.203125,4672324.0,,,59.40855576049543,,,,0,0.0,0.043083967498079634,0.0,0.9691011148188422,1.0
2024-02-07,134319.57497735508,136187.85603487317,133237.93857563406,135696.203125,3348045.0,,,52.81251132795682,,,,0,0.0,0.0,0.0,0.9691011148188422,1.0
2024-02-08,136679.51582195377,140612.73929884454,135597.87936580883,140416.078125,5780714.0,,,52.36590838229884,,,,0,0.0,0.034782660762086026,0.0,1.0028090301397454,1.0
2024-02-13,144349.28104166666,147495.859375,142579.33072916666,147495.859375,6902585.0,,,59.840366860814505,,,,0,0.0,0.05042001845185773,0.0,1.0533706799430809,1.0
2024-02-14,143857.64411356757,146709.2310440484,142481.015940232,146217.578125,4396924.0,,,60.64686857940243,,,,0,0.0,-0.008666556847199636,-0.0,1.044241583064181,1.0
2024-02-15,148774.15243032237,150150.7804105104,145529.2436198791,146414.21875,3560211.0,,,60.10920409047533,,,,0,0.0,0.0013448494190753113,0.0,1.045645930750539,1.0
2024-02-16,148085.87508514986,148085.87508514986,143267.67596219346,144349.3125,3265836.0,,,63.583826842133064,,,,0,0.0,-0.014103181150225574,-0.0,1.030898996770168,1.0
2024-02-19,143759.32724719102,150642.46877065432,143562.66606080634,148774.1875,3997323.0,,,70.29177377837854,,,,0,0.0,0.030653938860983443,0.0,1.06250011158901,1.0
2024-02-20,147790.8609312333,148577.50556692848,145037.60470630013,147102.546875,3507601.0,,,69.01041763653105,,,,0,0.0,-0.01123609312267293,-0.0,1.0505617613923455,1.0
2024-02-21,144644.28150167785,149659.14102348994,144644.28150167785,146512.5625,4278500.0,,,66.30723658652855,,,,0,0.0,-0.00401070129330483,-0.0,1.0463482719772326,1.0
2024-02-22,151920.73232827475,153887.34375,150052.45147763577,153887.34375,5966352.0,,,75.70754893759913,,,,0,0.0,0.050335487443269544,0.0,1.0990167222826293,1.0
2024-02-23,164113.74461741015,164113.74461741015,157132.27315675342,158705.5625,7012032.0,,,81.67774426669304,,,,0,0.0,0.031310039101249965,0.0,1.133426978830226,1.0
2024-02-26,155755.66594561187,162048.8241656366,155755.66594561187,159098.90625,4329477.0,,,80.91958713025868,,,,0,0.0,0.0024784496762677577,0.0,1.136236120558981,1.0
2024-02-27,156345.6116913199,157328.91742522756,150740.76900804616,151232.421875,6107954.0,,,71.98363074517414,,,,0,0.0,-0.04944398777097192,-0.0,1.0800560757091262,1.0
2024-02-28,151920.75756526898,156542.29517405064,151232.44345332278,155362.328125,3666960.0,,,71.09704528189803,,,,0,0.0,0.027308339037336538,0.0,1.1095506132039263,1.0
2024-02-29,152314.07738476314,155755.64788732395,151920.75504161333,153592.375,3386307.0,,,68.49593134888018,,,,0,0.0,-0.011392421485702409,-0.0,1.0969101449585876,1.0
2024-03-04,158312.25487987988,165293.72698948949,158017.2631006006,163720.4375,5230909.0,,,71.66361788529319,,,,0,0.0,0.06594118034830831,0.0,1.169241694653191,1.0
2024-03-05,162343.77972331122,166178.67215772014,161360.4739708987,163032.09375,3612530.0,,,66.39001591332496,,,,0,0.0,-0.004204384990114662,-0.0,1.164325752422375,1.0
