Date,Open,High,Low,Close,Volume,short_sma,long_sma,rsi,entry_price,stop_price,exit_reason,signal,position_change,market_return,strategy_return,market_equity,strategy_equity
2024-04-30,73962.41985887097,75403.24621975806,73578.19949596774,74442.6953125,19007007.0,74096.99796875,,32.16376466380271,,,,0,0.0,0.010430310624132577,0.0,0.9780426880501748,1.0
2024-05-02,74538.7483974359,75499.29927884616,74250.58313301283,74922.96875,18900640.0,74184.0978125,,32.16373239855311,,,,0,0.0,0.006451585820259176,0.0,0.9843526143880075,1.0
2024-05-03,75883.50535599227,75883.50535599227,74442.67930492913,74538.734375,13151889.0,74273.07515625,,32.163717100381646,,,,0,0.0,-0.005128392286243955,-0.0,0.979304468033436,1.0
2024-05-07,76459.85251383764,78092.7890625,76267.74233164208,78092.7890625,26238868.0,74438.8709375,,47.66842762673265,,,,0,0.0,0.0476806417133373,0.0,1.0259983335020086,1.0
2024-05-08,77612.51360701107,78188.84415359779,77324.34833371772,78092.7890625,13089576.0,74602.75421875,,53.80114427915123,,,,0,0.0,0.0,0.0,1.0259983335020086,1.0
2024-05-09,77900.67750156838,78284.89785915935,76555.90625,76555.90625,18759935.0,74739.7246875,,52.27268841254473,,,,0,0.0,-0.01968021415229504,-0.0,1.0058064665787914,1.0
2024-05-10,77228.28598484848,77900.67155934343,75787.45975378787,76075.625,16976124.0,74869.00203125,,48.85051265691134,,,,0,0.0,-0.0062736015224168495,-0.0,0.9994964375988059,1.0
2024-05-13,76267.74627311862,76748.02175342794,74538.7545440051,75307.1953125,18652344.0,74980.99828125,,52.469199954413064,,,,0,0.0,-0.01010086591467374,-0.0,0.9894006581004263,1.0
2024-05-14,75499.29022988505,75691.40038314176,74826.90469348659,75211.125,11763992.0,75085.3359375,,57.432446542504955,,,,0,0.0,-0.001275712262305606,-0.0,0.9881384675485544,1.0
2024-05-16,77036.19589194373,77132.25099904092,75019.03864290281,75115.09375,20989778.0,75183.92796875,,59.44056262246224,,,,0,0.0,-0.0012768224115781157,-0.0,0.9868767902074459,1.0
2024-05-17,75499.2937863372,75691.4039486434,74154.5226501938,74346.6328125,15918201.0,75238.46484375,,44.99997288892866,,,,0,0.0,-0.01023044636085535,-0.0,0.9767806001404555,1.0
2024-05-20,75019.0357355038,75979.58676924906,74826.92552875476,75787.4765625,19456783.0,75344.76734375,,61.6071422087603,,,,0,0.0,0.019380080785013742,0.0,0.9957106870804118,1.0
2024-05-21,75403.25040856186,75883.52588887117,75115.08512037627,75307.1953125,13690583.0,75456.76359375,,57.52212007206253,,,,0,0.0,-0.006337211262126163,-0.0,0.9894006581004264,1.0
2024-05-22,75019.0328989704,75595.363497426,74250.5921010296,74634.8125,19521506.0,75568.6990625,,54.16669490732771,,,,0,0.0,-0.008928533451681875,-0.0,0.9805667612274607,1.0
2024-05-23,74634.79454022988,75979.56561302682,74058.46408045977,75211.125,18728087.0,75671.12421875,,53.38977034382602,,,,0,0.0,0.007721765228525301,0.0,0.9881384675485545,1.0
2024-05-24,73770.30039525691,73962.41055253622,72713.69453022069,72905.8046875,27891278.0,75744.65453125,,42.335761656634574,,,,0,0.0,-0.03065132069889931,-0.0,0.9578507184848049,1.0
2024-05-27,72329.47687621438,75115.07425922928,71080.76080796632,74154.5234375,43825202.0,75825.94765625,,48.630173234522566,,,,0,0.0,0.01712783715031274,0.0,0.9742566296053227,1.0
2024-05-28,73482.12860422036,74922.95465528351,73193.96339400773,74538.734375,18539072.0,75899.62578125,,33.62824533357902,,,,0,0.0,0.0051812205067143235,0.0,0.9793044680334362,1.0
2024-05-29,74634.79893201463,75115.07434341755,72233.421875,72233.421875,30244875.0,75923.3728125,,27.737186843431644,,,,0,0.0,-0.030927711871281738,-0.0,0.9490168216118392,1.0
2024-05-30,71849.20042517007,72233.42074829932,70600.484375,70600.484375,28551273.0,75952.70921875,,27.536193446634556,,,,0,0.0,-0.022606398224159996,-0.0,0.9275629694210553,1.0
2024-05-31,71561.03518282314,71753.14534438775,70600.484375,70600.484375,26198776.0,75972.48375,,28.571402362955894,,,,0,0.0,0.0,0.0,0.9275629694210553,1.0
2024-06-03,71464.97927675034,73386.08087021137,71272.86911740423,72713.6953125,15706268.0,76034.5225,,40.816279105795594,,,,0,0.0,0.029931960895275278,0.0,0.9553267479496718,1.0
2024-06-04,71945.27177747345,73097.93300755312,71945.27177747345,72329.4921875,14098053.0,76010.46828125,,40.000043377996406,,,,0,0.0,-0.005283779394635646,-0.0,0.950279012163711,1.0
2024-06-05,74922.96329941861,74922.96329941861,73770.30232558139,74346.6328125,23177968.0,75980.85890625,,47.64699268714521,,,,0,0.0,0.027888217710293928,0.0,0.9767806001404556,1.0
2024-06-07,75307.19987063389,75499.3100743855,74058.48354624838,74250.59375,21189349.0,75956.97828125,,49.693301431825496,,,,0,0.0,-0.0012917742050565506,-0.0,0.9755188201571946,1.0
2024-06-10,73097.91563119221,73578.19102955746,72617.64023282695,72713.6953125,14598755.0,75915.74671875,,40.243803251371276,,,,0,0.0,-0.02069880333448515,-0.0,0.9553267479496719,1.0
2024-06-11,72905.80745096409,73001.86253324468,72137.36679271942,72233.421875,16971175.0,75832.39875,,40.243823209823155,,,,0,0.0,-0.0066049928481277664,-0.0,0.9490168216118391,1.0
2024-06-12,72329.48728553922,74058.47901348039,72233.4321895425,73482.1484375,19246725.0,75775.9378125,,46.47056600216922,,,,0,0.0,0.017287379305675366,0.0,0.9654228353745095,1.0
2024-06-13,75307.19449745548,75883.52506758906,74730.86392732189,75499.3046875,33763804.0,75733.67375,,50.81085334912527,,,,0,0.0,0.02745096996879015,0.0,0.9919246286355593,1.0
2024-06-14,76555.92229703204,77324.36317328832,75883.53653030779,76459.8671875,22926612.0,75679.88328125,,60.818806630359816,,,,0,0.0,0.012722799289024866,0.0,1.00454468659553,1.0
2024-06-17,76075.62940140844,76363.79466429257,74922.96834987195,75019.0234375,16123051.0,75604.9603125,,52.60117101589908,,,,0,0.0,-0.018844444844073105,-0.0,0.985614599655574,1.0
2024-06-18,75595.36266447368,77036.18914473684,75499.30756578948,76651.96875,18207598.0,75505.063125,,55.91404008955432,,,,0,0.0,0.02176708303675068,0.0,1.0070685544885105,1.0
2024-06-19,77900.67928340517,79245.45056573277,77324.34873383622,77996.734375,24168863.0,75449.35109375,,67.04546819906375,,,,0,0.0,0.01754378454891281,0.0,1.024736348234442,1.0
2024-06-20,78284.89803538602,78957.28366268383,77996.73276654413,78380.953125,20288913.0,75378.2703125,,74.84663893011006,,,,0,0.0,0.004926087650704902,0.0,1.0297842893047082,1.0
2024-06-21,77516.46380859375,77612.51890625,76844.078125,76844.078125,17907523.0,75291.8209375,,68.156463926529,,,,0,0.0,-0.01960776105323736,-0.0,1.0095925250236437,1.0
2024-06-24,76555.90267330955,77708.56369223015,76363.79250348946,77420.3984375,15454227.0,75216.89796875,,65.03069719354201,,,,0,0.0,0.007499866308013026,0.0,1.0171643339868903,1.0
2024-06-25,77420.39764464728,78573.05865176361,76940.12222501547,77612.5078125,19088458.0,75163.10703125,,67.08069294126204,,,,0,0.0,0.0024813793118758642,0.0,1.0196883045220233,1.0
2024-06-26,76940.12796932657,78188.84415359779,76748.017787131,78092.7890625,17783242.0,75109.31609375,,63.44827702259273,,,,0,0.0,0.006188193933383657,0.0,1.0259983335020089,1.0
2024-06-27,78441.09633501839,78730.546875,77669.22822840074,78730.546875,11739720.0,75075.96484375,,65.48042627769385,,,,0,0.0,0.008166667116852322,0.0,1.034377320354165,1.0
2024-06-28,79019.9886982362,79019.9886982362,77958.67016871166,78634.0546875,9455929.0,75069.50046875,,72.71935789091197,,,,0,0.0,-0.0012256003715203079,-0.0,1.0331095871260467,1.0
2024-07-01,78634.06507869804,79212.96617130196,78441.09804783008,78923.515625,11317202.0,75111.08921875,,76.05477901577893,,,,0,0.0,0.0036811142278030395,0.0,1.0369125815260962,1.0
2024-07-02,79598.9002330379,79695.38374847188,78634.06507869804,78923.515625,14471904.0,75173.81,,73.47483270901851,,,,0,0.0,0.0,0.0,1.0369125815260962,1.0
2024-07-03,79405.93320216992,79405.93320216992,78151.64750152812,78923.515625,11440328.0,75223.08296875,,67.88541880050306,,,,0,0.0,0.0,0.0,1.0369125815260962,1.0
2024-07-04,79984.82725694444,81721.53038194444,79502.40972222222,81625.046875,43857229.0,75364.80921875,,72.82730065649685,,,,0,0.0,0.034229737849440944,0.0,1.0724058273645216,1.0
