Date,Open,High,Low,Close,Volume,ma_short,ma_long,macd,macd_signal,macd_histogram,signal,position_change,active_position,total_exposure,market_return,active_return,market_equity,active_equity,portfolio_equity,portfolio_return,buy_hold_weight,active_weight
2023-01-03,22.222161739789907,22.32734467347246,21.15599541028721,21.294645309448242,3868900,,,0.0,0.0,0.0,0,0.0,0,0.5,,,1.0,1.0,1.0,,0.5,0.5
2023-01-04,21.30420722301642,21.846373879001476,21.046031930142465,21.75362205505371,3934000,,,0.036613529563972236,0.007322705912794447,0.02929082365117779,0,0.0,0,0.5,0.021553622468735156,0.0,1.0215536224687352,1.0,1.0107768112343676,0.010776811234367578,0.5,0.5
2023-01-05,21.619756642955796,21.782311272745428,21.275522880151165,21.342456817626953,2319200,,,0.03208258900524186,0.01227468253128393,0.01980790647395793,0,0.0,0,0.5,-0.018901001239526316,-0.0,1.002245236184211,1.0,1.0011226180921056,-0.009551261005357081,0.5,0.5
2023-01-06,21.495443120823023,21.77752308033107,21.27551686732522,21.52412986755371,3411900,,,0.04265953028238556,0.018351652081504258,0.024307878200881303,0,0.0,0,0.5,0.008512283823702615,0.0,1.0107766320955647,1.0,1.0053883160477823,0.004260914575884955,0.5,0.5
2023-01-09,21.63887561174773,21.882708426526385,21.476321009832855,21.543256759643555,2912000,,,0.05198595110461213,0.025078511886125834,0.026907439218486293,0,0.0,0,0.5,0.0008886255661686437,0.0,1.0116748340525306,1.0,1.0058374170262652,0.00044669404976604987,0.5,0.5
2023-01-10,21.428515193478276,21.548040602555606,21.21815113007486,21.41895294189453,2873600,,,0.04878456940866016,0.029819723390632703,0.01896484601802746,0,0.0,0,0.5,-0.005769964083697787,-0.0,1.0058375065956666,1.0,1.0029187532978332,-0.00290172514864373,0.5,0.5
2023-01-11,21.418949404111927,21.787087822121983,21.418949404111927,21.74405860900879,2395400,,,0.07165477007868049,0.03818673272824226,0.033468037350438226,0,0.0,0,0.5,0.015178410821304222,0.0,1.0211045214902519,1.0,1.010552260745126,0.007611291963772748,0.5,0.5
2023-01-12,21.85880360931883,22.083510099267897,21.614970795702305,21.69624900817871,3315700,,,0.08494256859919247,0.047537899902432304,0.037404668696760165,0,0.0,0,0.5,-0.0021987431918653044,-0.0,1.0188593748754422,1.0,1.009429687437721,-0.0011108513146833587,0.5,0.5
2023-01-13,21.447633479166097,21.55759660478234,21.165553522563574,21.399822235107422,2806900,,,0.07073865028793236,0.05217804997953232,0.018560600308400038,0,0.0,0,0.5,-0.013662581626876946,-0.0,1.0049391254998976,1.0,1.002469562749949,-0.006895105993404371,0.5,0.5
2023-01-17,21.43807450157242,21.77274596580049,21.17033696542741,21.179899215698242,3593700,,,0.041260369147746445,0.04999451381317515,-0.008734144665428704,0,0.0,0,0.5,-0.01027686197544131,-0.0,0.9946115048134144,1.0,0.9973057524067073,-0.0051510894047260836,0.5,0.5
2023-01-18,21.141651253693812,21.256394605059246,20.539242275680895,20.558366775512695,3684600,,,-0.031886289300512516,0.033618353190437614,-0.06550464249095013,0,0.0,0,0.5,-0.029345391772444107,-0.0,0.9654242405432846,1.0,0.9827121202716422,-0.014633057214247014,0.5,0.5
