Date,Open,High,Low,Close,Volume,ma_short,ma_long,macd,macd_signal,macd_histogram,signal,position_change,active_position,total_exposure,market_return,active_return,market_equity,active_equity,portfolio_equity,portfolio_return,buy_hold_weight,active_weight
2020-01-02,71.34405442839761,72.39408555090253,71.0911838210517,72.33387756347656,135480400,,,0.0,0.0,0.0,0,0.0,0,0.5,,,1.0,1.0,1.0,,0.5,0.5
2020-01-03,71.56320547713457,72.38925722098051,71.40666619485818,71.6306381225586,146322800,,,-0.05609887277978487,-0.011219774555956975,-0.04487909822382789,0,0.0,0,0.5,-0.00972213110379494,-0.0,0.9902778688962051,1.0,0.9951389344481025,-0.00486106555189747,0.5,0.5
2020-01-06,70.75403593983464,72.23996527669502,70.50356859981315,72.20143127441406,118387200,,,-0.05387832084635136,-0.019751483814035853,-0.034126837032315505,0,0.0,0,0.5,0.00796856159341841,0.0,0.9981689590891036,1.0,0.9990844795445518,0.003964818338292986,0.5,0.5
2020-01-07,72.211041164577,72.4663224088167,71.64268136784916,71.8618392944336,108872000,,,-0.07861453273916652,-0.031524093599061984,-0.04709043914010454,0,0.0,0,0.5,-0.004703396788490077,-0.0,0.9934741744125535,1.0,0.9967370872062767,-0.002349543393312614,0.5,0.5
2020-01-08,71.56560624404386,73.31886213203573,71.56560624404386,73.017822265625,132079200,,,-0.004883697828063305,-0.02619601444486225,0.021312316616798947,0,0.0,0,0.5,0.016086186807090952,0.0,1.0094553855701742,1.0,1.004727692785087,0.00801676357925718,0.5,0.5
2020-01-09,73.9932175310026,74.76147215954668,73.74275755557424,74.56880950927734,170108400,,,0.1766637586224391,0.014375940168598018,0.16228781845384108,0,0.0,0,0.5,0.021241214754531335,0.0,1.0308974442001886,1.0,1.0154487221000943,0.010670582081089952,0.5,0.5
2020-01-10,74.80239504412852,75.30091887725054,74.23643856809193,74.73736572265625,140644800,,,0.33033461179624624,0.07756767449412767,0.2527669373021186,0,0.0,0,0.5,0.002260411752422309,0.0,1.0332276968986007,1.0,1.0166138484493004,0.0011474004780827052,0.5,0.5
2020-01-13,75.05288582822318,76.36060178633993,74.93487315391599,76.3341064453125,121532000,,,0.5743428351865276,0.17692270663260767,0.39742012855391995,0,0.0,0,0.5,0.02136469097106808,0.0,1.0553022873455877,1.0,1.0276511436727938,0.010856919999987502,0.5,0.5
2020-01-14,76.27148630079421,76.48100893453174,75.18051779267843,75.30333709716797,161954400,,,0.6767455370199684,0.27688727271007985,0.3998582643098886,0,0.0,0,0.5,-0.013503391814548849,-0.0,1.0410521270767708,1.0,1.0205260635383855,-0.006933364671734221,0.5,0.5
2020-01-15,75.10344034713454,75.98247543934815,74.54952248725758,74.9806137084961,121923600,,,0.7235190583114246,0.36621362983034883,0.35730542848107577,0,0.0,0,0.5,-0.0042856452464443695,-0.0,1.0365905469770633,1.0,1.0182952734885315,-0.0021859216825088623,0.5,0.5
2020-01-16,75.52249718552835,76.03065646802948,75.16124922768141,75.91986846923828,108829200,,,0.826846053817647,0.4583401146278085,0.3685059391898385,0,0.0,0,0.5,0.012526634743131648,0.0,1.049575538137228,1.0,1.024787769068614,0.006375847702641435,0.5,0.5
2020-01-17,76.16790890123319,76.7627640392473,75.86205500785368,76.76036071777344,137816400,,,0.9654253202220104,0.5597571557466489,0.4056681644753616,0,0.0,0,0.5,0.011070781147042075,0.0,1.0611951592172342,1.0,1.030597579608617,0.005669281694573147,0.5,0.5
