Date,Open,High,Low,Close,Volume,ma_short,ma_long,macd,macd_signal,macd_histogram,signal,position_change,active_position,total_exposure,market_return,active_return,market_equity,active_equity,portfolio_equity,portfolio_return,buy_hold_weight,active_weight
2023-01-03,66.0,66.87999725341797,63.59000015258789,64.0199966430664,46851800,,,0.0,0.0,0.0,0,0.0,0,0.5,,,1.0,1.0,1.0,,0.5,0.5
2023-01-04,65.0,65.79000091552734,63.310001373291016,64.66000366210938,47477100,,,0.051054690977792916,0.010210938195558584,0.04084375278223433,0,0.0,0,0.5,0.009996986138740782,0.0,1.0099969861387408,1.0,1.0049984930693703,0.00499849306937028,0.5,0.5
2023-01-05,64.1500015258789,64.3499984741211,62.29999923706055,62.33000183105469,46159500,,,-0.09539610678446309,-0.010910470800445752,-0.08448563598401733,0,0.0,0,0.5,-0.03603466902399921,-0.0,0.9736020790279946,1.0,0.9868010395139972,-0.01810694611073116,0.5,0.5
2023-01-06,63.150001525878906,64.30000305175781,60.04999923706055,63.959999084472656,70161300,,,-0.07902135425391776,-0.024532647491140154,-0.05448870676277761,0,0.0,0,0.5,0.02615108624312379,0.0,0.9990628309631403,1.0,0.9995314154815702,0.012900651152376819,0.5,0.5
2023-01-09,66.22000122070312,69.31999969482422,65.66999816894531,67.23999786376953,69741300,,,0.19636072034217023,0.01964602607552192,0.17671469426664832,0,0.0,0,0.5,0.05128203293069067,0.0,1.050296803960421,1.0,1.0251484019802106,0.025628995849318326,0.5,0.5
2023-01-10,66.66999816894531,68.1500015258789,66.55999755859375,68.05000305175781,41149600,,,0.4744939764567846,0.11061561615177445,0.36387836030501014,0,0.0,0,0.5,0.012046478490814083,0.0,1.062949181818301,1.0,1.0314745909091505,0.006170998185940801,0.5,0.5
2023-01-11,68.38999938964844,69.12999725341797,67.22000122070312,69.05999755859375,44470100,,,0.7675666708074829,0.24200582708291618,0.5255608437245667,0,0.0,0,0.5,0.014841946532577754,0.0,1.0787254167416955,1.0,1.0393627083708479,0.007647418105321213,0.5,0.5
2023-01-12,70.06999969482422,71.6500015258789,67.18000030517578,70.80000305175781,70066200,,,1.1272386881060754,0.419052399287548,0.7081862888185274,0,0.0,0,0.5,0.025195562622019496,0.0,1.105904510531175,1.0,1.0529522552655874,0.01307488404701429,0.5,0.5
2023-01-13,69.83999633789062,71.0999984741211,69.2300033569336,71.0,45757400,,,1.4121411512270754,0.6176701496754535,0.7944710015516219,0,0.0,0,0.5,0.0028248155313777,0.0,1.109028486768744,1.0,1.054514243384372,0.001483436794948112,0.5,0.5
2023-01-17,70.87000274658203,72.66000366210938,70.6500015258789,71.58999633789062,42621300,,,1.6663277900142646,0.8274016777432158,0.8389261122710487,0,0.0,0,0.5,0.008309807575924255,0.0,1.1182443000900109,1.0,1.0591221500450054,0.004369695989923095,0.5,0.5
2023-01-18,71.87000274658203,72.77999877929688,70.5,70.52999877929688,39538700,,,1.7619291657002947,1.0143071753346316,0.7476219903656631,0,0.0,0,0.5,-0.014806503880664734,-0.0,1.101687011521197,1.0,1.0508435057605985,-0.007816515105509958,0.5,0.5
2023-01-19,68.97000122070312,69.25,67.2699966430664,67.70999908447266,47189900,,,1.591794322953234,1.129804604858352,0.461989718094882,0,0.0,0,0.5,-0.03998298232853492,-0.0,1.0576382792079686,1.0,1.0288191396039843,-0.020958749838467128,0.5,0.5
2023-01-20,68.01000213623047,70.12999725341797,67.44999694824219,70.06999969482422,47757600,,,1.6286198444420705,1.2295676527750958,0.3990521916669747,0,0.0,0,0.5,0.034854536143285264,0.0,1.0945017708371447,1.0,1.0472508854185723,0.01791543829723352,0.5,0.5
2023-01-23,72.22000122070312,76.58999633789062,71.54000091552734,76.52999877929688,84293200,,,2.1542395407295345,1.4145020303659837,0.7397375103635508,0,0.0,0,0.5,0.09219350810058335,0.0,1.195407728712922,1.0,1.097703864356461,0.04817659229547777,0.5,0.5
2023-01-24,73.75,75.63999938964844,73.41999816894531,74.69999694824219,60822600,,,2.3955170536828234,1.6107050350293517,0.7848120186534717,0,0.0,0,0.5,-0.023912215604918408,-0.0,1.1668228813681527,1.0,1.0834114406840762,-0.013020290933168699,0.5,0.5
2023-01-25,72.9000015258789,75.12000274658203,72.08999633789062,74.91000366210938,49932600,,,2.5740054748671497,1.8033651229969112,0.7706403518702385,0,0.0,0,0.5,0.0028113349725127357,0.0,1.170103211341271,1.0,1.0850516056706354,0.0015138892990862463,0.5,0.5
