Date,Open,High,Low,Close,Volume,short_sma,long_sma,rsi,entry_price,stop_price,exit_reason,signal,position_change,market_return,strategy_return,market_equity,strategy_equity
2020-01-02,5.941884868219942,5.970754146575928,5.891363512424235,5.970754146575928,237536000,,,,,,,0,0.0,,,1.0,1.0
2020-01-03,5.851045561653233,5.918988548422026,5.826157991152776,5.875186443328857,205384000,,,,,,,0,0.0,-0.0160059685763273,-0.0,0.9839940314236727,1.0
2020-01-06,5.781859633713421,5.905052397993768,5.755727892768017,5.8998260498046875,262636000,,,,,,,0,0.0,0.004193842478617427,0.0,0.9881207473913634,1.0
2020-01-07,5.928196075296092,6.017044442487873,5.883149809298522,5.971251487731934,314856000,,,,,,,0,0.0,0.01210636336127413,0.0,1.0000832962040969,1.0
2020-01-08,5.967020184390604,6.023763779470867,5.926951529563478,5.982450485229492,277108000,,,,,,,0,0.0,0.0018754858207810088,0.0,1.0019589382457277,1.0
2020-01-09,6.06881052602453,6.120576516953265,5.994397032737195,6.048153877258301,255112000,,,,,,,0,0.0,0.010982688814730412,0.0,1.0129631414696183,1.0
2020-01-10,6.155419686593314,6.185782344219764,6.06632256758394,6.080508232116699,316296000,,,,,,,0,0.0,0.005349459606187379,0.0,1.0183819468774666,1.0
2020-01-13,6.163631659458334,6.296281649371499,6.140983683403127,6.271145343780518,319840000,,,,,,,0,0.0,0.031352167349579574,0.0,1.0503104281017597,1.0
2020-01-14,6.228338604376113,6.2537241224035025,6.140983618120265,6.154174327850342,359088000,,,,,,,0,0.0,-0.018652257206282608,-0.0,1.0307197678503648,1.0
2020-01-15,6.166867794798315,6.189266562204564,6.085734566138518,6.111617565155029,263104000,,,,,,,0,0.0,-0.006915105167353608,-0.0,1.0235922322576092,1.0
2020-01-16,6.165125150161636,6.201212102853012,6.141730957829296,6.195239067077637,284192000,,,,,,,0,0.0,0.013682384578408424,0.0,1.0375974148308293,1.0
2020-01-17,6.214402145054004,6.221868558212583,6.156414379459316,6.203949451446533,253792000,,,,,,,0,0.0,0.00140598034629269,0.0,1.0390562564034456,1.0
2020-01-21,6.16736492115884,6.204198560894106,6.13650431691283,6.170600414276123,217916000,,,,,,,0,0.0,-0.005375452754959875,-0.0,1.0334708585874033,1.0
2020-01-22,6.215895459222514,6.311214340256056,6.196980925833093,6.224606037139893,239240000,,,,,,,0,0.0,0.008752085573200175,0.0,1.0425158839791688,1.0
2020-01-23,6.264676573221283,6.301509746751853,6.175828183875581,6.293047904968262,244516000,,,38.31993836885411,,,,0,0.0,0.01099537342925827,0.0,1.0539787354294532,1.0
2020-01-24,6.4085256847471355,6.458300831398263,6.179560864595715,6.233815670013428,373512000,,,36.112528469664305,,,,0,0.0,-0.009412328628242483,-0.0,1.0440583412044118,1.0
2020-01-27,5.929192314169117,6.02899133900115,5.779618620640297,5.977972030639648,470536000,,,28.480957358276925,,,,0,0.0,-0.041041258342697895,-0.0,1.001208873098193,1.0
2020-01-28,6.043923483285389,6.203701127903374,5.990664110182417,6.171347618103027,310976000,,,38.97773684415275,,,,0,0.0,0.032348024793733776,0.0,1.0335960025488795,1.0
2020-01-29,6.1569130145371735,6.19299997011159,6.071050915088323,6.110871315002441,258848000,,,37.1417683241041,,,,0,0.0,-0.009799529510083782,-0.0,1.0234672480203972,1.0
2020-01-30,6.013063007373622,6.131029877336464,5.9580619920465185,6.117590427398682,290504000,,,37.49404295999934,,,,0,0.0,0.0010995342644091188,0.0,1.0245925853280962,1.0
2020-01-31,6.071797721586541,6.083743794323115,5.842335433644446,5.884146213531494,370420000,,,30.994785492340185,,,,0,0.0,-0.038159503588482746,-0.0,0.9854946408915358,1.0
2020-02-03,5.865978512587702,6.000619860257822,5.859756738000507,5.981207847595215,255564000,,,35.964924792093015,,,,0,0.0,0.01649544904926259,0.0,1.0017508175286836,1.0
2020-02-04,6.123065746362249,6.169605393823703,6.073041867526822,6.150441646575928,271544000,,,43.59344677139678,,,,0,0.0,0.028294251477777088,0.0,1.030094607077909,1.0
2020-02-05,6.271394128032699,6.281598083029912,6.157409456942696,6.240782737731934,208220000,,,47.20892612563731,,,,0,0.0,0.014688553497016033,0.0,1.0452252068209604,1.0
2020-02-06,6.275127378302254,6.327639579772949,6.193994166241866,6.327639579772949,218284000,,,50.49437176803217,,,,0,0.0,0.013917619903009326,0.0,1.059772253962539,1.0
2020-02-07,6.287572971010172,6.309723003033855,6.236055704809275,6.261441230773926,189752000,,,48.04040726336744,,,,0,0.0,-0.010461776174900073,-0.0,1.0486851538452135,1.0
2020-02-10,6.284088443035795,6.5454067824737585,6.279110833313493,6.544660568237305,529608000,,,57.54644965595267,,,,0,0.0,0.045232291899731214,0.0,1.0961195868348548,1.0
2020-02-11,6.652919535414561,6.781836561422516,6.5909495893900365,6.667105197906494,638556000,,,60.87877910414461,,,,0,0.0,0.018709087872859298,0.0,1.1166269845041104,1.0
2020-02-12,6.719866771412749,6.789303132024063,6.6810422774865765,6.782832145690918,374644000,,,63.773086719195625,,,,0,0.0,0.01735790037042806,0.0,1.1360092844520642,1.0
2020-02-13,6.72484422185108,6.8062261770159695,6.697467848977049,6.739029884338379,528016000,,,61.90622009557223,,,,0,0.0,-0.0064578129624460745,-0.0,1.1286731489694706,1.0
2020-02-14,7.149175191200964,7.341057578240448,7.117817113076775,7.2121405601501465,1041924000,,,71.58256978521362,,,,0,0.0,0.07020456711600054,0.0,1.2079111588083253,1.0
2020-02-18,7.108858700139689,7.399295984825902,7.0894466884047596,7.380878925323486,620164000,,,74.10865433072156,,,,0,0.0,0.02339643324558649,0.0,1.2361719716019834,1.0
2020-02-19,7.503325127505003,7.849758840322369,7.503325127505003,7.832088470458984,694332000,,,79.38560271237144,,,,0,0.0,0.06113222418368314,0.0,1.3117419136995414,1.0
2020-02-20,7.784056461298665,7.872406892694111,7.375404030472952,7.682764530181885,810052000,,,74.00968485356172,,,,0,0.0,-0.019065660562992637,-0.0,1.2867326876266956,1.0
2020-02-21,7.5705212914852815,7.595657599846096,7.233793590100202,7.318659782409668,768180000,,,62.83590006835574,,,,0,0.0,-0.04739241276259665,-0.0,1.2257513209795659,1.0
2020-02-24,6.724346253360138,7.0150322367878895,6.6698427204719755,6.801248550415039,856916000,,,51.04252543354475,,,,0,0.0,-0.0706975385354327,-0.0,1.1390937197297555,1.0
2020-02-25,6.876409681886865,6.938379636288666,6.41997344513621,6.521763324737549,1055496000,,,46.018306321922445,,,,0,0.0,-0.04109322334065191,-0.0,1.0922846870989666,1.0
2020-02-26,6.522011350712756,6.855254805834206,6.52051844783171,6.661132335662842,747732000,,,48.728524652524456,,,,0,0.0,0.02136983573087603,0.0,1.115626631433623,1.0
2020-02-27,6.347612889037351,6.648931757628924,6.197949714649713,6.290337562561035,906416000,,,42.600450243904845,,,,0,0.0,-0.05566542659971174,-0.0,1.053524799068871,1.0
2020-02-28,6.037825906342505,6.784896660381893,6.021141466761497,6.725379943847656,1133252000,,,50.470654501318194,,,,0,0.0,0.06916041896955027,0.0,1.1263870155672853,1.0
2020-03-02,6.895464783839426,6.9126474759438485,6.499517154839416,6.883760452270508,890744000,,,52.99735996113269,,,,0,0.0,0.02354967447864964,0.0,1.1529130631208726,1.0
2020-03-03,6.939540911663828,6.999306519580371,6.535873577697565,6.621288776397705,652792000,,,48.57484931936876,,,,0,0.0,-0.038129112378718855,-0.0,1.108953511374244,1.0
2020-03-04,6.728619123135389,7.094434830033744,6.65391174330431,7.084971904754639,597408000,,,55.62049273856452,,,,0,0.0,0.0700291354169269,0.0,1.1866125669933474,1.0
2020-03-05,6.885503158817926,7.052349007113652,6.7609913459099165,6.805566787719727,540328000,,,51.07912874075805,,,,0,0.0,-0.03943630557623057,-0.0,1.1398169512008023,1.0
2020-03-06,6.626019864056424,6.683544539537678,6.424808655737229,6.62502384185791,515412000,,,48.332968935083954,,,,0,0.0,-0.026528715607875064,-0.0,1.109579071457361,1.0
2020-03-09,5.97407785431487,6.459674206333122,5.931246037173828,6.112037181854248,614160000,,,41.50498059084241,,,,0,0.0,-0.07743167002094908,-0.0,1.0236625109341235,1.0
2020-03-10,6.388452806999344,6.501509666442871,6.125733244655652,6.501509666442871,580648000,,,47.56189803661099,,,,0,0.0,0.06372220472494994,0.0,1.088892543025124,1.0
2020-03-11,6.361557585907616,6.389946359754205,6.040566234422032,6.137685298919678,499964000,,,43.07489205901045,,,,0,0.0,-0.05595998255621304,-0.0,1.0279581353118477,1.0
2020-03-12,5.614485429792799,5.879944558155126,5.373928754039136,5.386629104614258,816540000,,,35.60699778637307,,,,0,0.0,-0.12236798690829209,-0.0,0.9021689676677351,1.0
2020-03-13,5.739994622297284,6.001967498882198,5.468808182759905,5.997485160827637,634836000,6.40451494216919,,44.096192344997235,,,,0,0.0,0.11340228635569338,0.0,1.004476991280412,1.0
2020-03-16,5.289510107058595,5.630423762094132,4.8310577571051,4.8908233642578125,726972000,6.382916326522827,,35.07463208084445,,,,0,0.0,-0.18452097285674784,-0.0,0.8191299196371312,1.0
2020-03-17,5.0031345877682165,5.49993703157345,4.756352318047779,5.410537242889404,833632000,6.373623342514038,,41.16254616713966,,,,0,0.0,0.10626306450354894,0.0,0.9061731751243186,1.0
2020-03-18,4.982962586228591,5.2280016368582345,4.499358867162587,5.050696849822998,874268000,6.356640758514405,,38.472644428654306,,,,0,0.0,-0.06650733132635078,-0.0,0.8459060155272743,1.0
2020-03-19,5.029280865027534,5.397089051683916,4.815868008217613,5.3034563064575195,765512000,6.343284854888916,,41.370854957779216,,,,0,0.0,0.05004447191151051,0.0,0.8882389353611068,1.0
2020-03-20,5.453617044388222,5.735511767463592,5.108221508815818,5.123661041259766,804636000,6.326109066009521,,39.93001202009554,,,,0,0.0,-0.033901526628744794,-0.0,0.8581262794412743,1.0
2020-03-23,5.122664568096636,5.390863392659207,4.943616623224455,5.296483039855957,643876000,6.311075649261475,,42.02028812035475,,,,0,0.0,0.033730177934194305,0.0,0.8870710315368366,1.0
2020-03-24,5.702642348006522,6.291832673739385,5.678985268688123,6.205172061920166,1101644000,6.313568925857544,,51.563963325030144,,,,0,0.0,0.17156460527227924,0.0,1.0392610229109276,1.0
2020-03-25,6.320218564952922,6.519935497420141,6.067708657505267,6.116517543792725,793432000,6.310476369857788,,50.687347238111236,,,,0,0.0,-0.014287197396426032,-0.0,1.0244128955301874,1.0
2020-03-26,6.323705068326,6.529896863520589,6.225589994205439,6.405883312225342,696108000,6.315510549545288,,53.467994374437176,,,,0,0.0,0.04730890843700375,0.0,1.072876751406511,1.0
2020-03-27,6.225589760738807,6.552308779778752,6.192718654401704,6.293573379516602,638828000,6.319149665832519,,52.236818962208375,,,,0,0.0,-0.01753231010224643,-0.0,1.0540667434993614,1.0
2020-03-30,6.35906683290393,6.623032205750341,6.314989641822439,6.613818168640137,602252000,6.3275212478637695,,55.39107121943236,,,,0,0.0,0.05088441332325133,0.0,1.1077023113458764,1.0
2020-03-31,6.653911531793764,6.858111316861136,6.418584266504884,6.564263343811035,949960000,6.33472752571106,,54.788125552458695,,,,0,0.0,-0.0074926197796106875,-0.0,1.0994027190979658,1.0
2020-04-01,6.366288693106729,6.512714411716045,6.008441698800573,6.053016662597656,656912000,6.33237585067749,,48.87697556939681,,,,0,0.0,-0.07788332893368699,-0.0,1.013777575495869,1.0
2020-04-02,6.082152604719587,6.37500451862211,6.034091325317394,6.361806392669678,675764000,6.335119857788086,,52.22943076458633,,,,0,0.0,0.051014188013073225,0.0,1.0654946153356528,1.0
2020-04-03,6.324203549888502,6.365790446984206,5.93647398835557,6.073935031890869,663212000,6.330737600326538,,49.003229601805906,,,,0,0.0,-0.045249940505970976,-0.0,1.0172810473822822,1.0
2020-04-06,6.356078033453487,6.72064873714971,6.298553361056934,6.683793067932129,727884000,6.339737148284912,,55.30229794758671,,,,0,0.0,0.10040575555043518,0.0,1.1194219195518382,1.0
2020-04-07,6.9054250880511185,6.929082636686835,6.407377832223849,6.450459003448486,784520000,6.349186887741089,,52.624042876458205,,,,0,0.0,-0.03491042617748674,-0.0,1.0803424232678633,1.0
2020-04-08,6.559531613136199,6.672588463674239,6.489555935983957,6.647686004638672,542444000,6.358713655471802,,54.624384605703305,,,,0,0.0,0.030575653776691913,0.0,1.113374599161974,1.0
2020-04-09,6.7734427014723,6.796352639085369,6.485073111903276,6.548076152801514,525564000,6.367457752227783,,53.39809632338936,,,,0,0.0,-0.014984139107600991,-0.0,1.0966916392892614,1.0
2020-04-13,6.4883109339869005,6.728618781540111,6.399907656900976,6.719902992248535,398408000,6.37950400352478,,55.26378282866572,,,,0,0.0,0.026240812635251354,0.0,1.1254697191144976,1.0
2020-04-14,6.848150516707085,7.10514282623038,6.820508875785905,7.071026802062988,530948000,6.403241615295411,,58.88603235103396,,,,0,0.0,0.05225132121988629,0.0,1.1842769989312043,1.0
2020-04-15,6.9029347084421175,7.076504300320507,6.857612606318215,6.993579387664795,366148000,6.423489046096802,,57.77484014918649,,,,0,0.0,-0.010952781903697195,-0.0,1.1713058712483457,1.0
2020-04-16,7.148969329387829,7.4458053106525375,7.135771204396586,7.3387250900268555,745620000,6.44725471496582,,61.281366768664945,,,,0,0.0,0.04935179587305827,0.0,1.2291119195111087,1.0
2020-04-17,7.42090366109645,7.4423198025387185,7.145483789087821,7.279458522796631,539120000,6.468028230667114,,60.35452066305432,,,,0,0.0,-0.008075866925546293,-0.0,1.2191857752125341,1.0
2020-04-20,7.152956531410501,7.30884522081057,7.103898740266317,7.148224830627441,449388000,6.484439935684204,,58.25354134908189,,,,0,0.0,-0.01802794696311727,-0.0,1.1972063587188155,1.0
2020-04-21,7.030186206973382,7.091445616166111,6.651670181611287,6.711435794830322,735160000,6.493439826965332,,51.79134400292186,,,,0,0.0,-0.06110454639390228,-0.0,1.124051607229407,1.0
2020-04-22,6.9036824351032005,7.16864386436496,6.858111442244834,7.125811576843262,483356000,6.505062847137451,,56.69888853374613,,,,0,0.0,0.061741748663098894,0.0,1.1934525190473173,1.0
2020-04-23,7.167895192131679,7.299877392298321,7.047367484462369,7.072518825531006,424160000,6.513171119689941,,55.910588136051686,,,,0,0.0,-0.007478832514382083,-0.0,1.184526887543495,1.0
2020-04-24,7.062309523825545,7.213466463069181,6.987602158038459,7.211474418640137,352328000,6.521743965148926,,57.56716584756482,,,,0,0.0,0.019647256732285623,0.0,1.2077995914093573,1.0
2020-04-27,7.345947720515012,7.5578667740678345,7.321294150960293,7.397993564605713,479388000,6.534923238754272,,59.75312356866618,,,,0,0.0,0.025864217930727573,0.0,1.2390383832582126,1.0
2020-04-28,7.545415186633848,7.575298228797527,7.250073455209136,7.255551815032959,442904000,6.535791463851929,,57.324401539724235,,,,0,0.0,-0.019254105634024743,-0.0,1.2151818073423477,1.0
2020-04-29,7.390273596385241,7.485151719845998,7.315068455671368,7.432358741760254,379160000,6.536821060180664,,59.52360631482877,,,,0,0.0,0.024368501698377232,0.0,1.2447939672784067,1.0
2020-04-30,7.378320164848729,7.432358525382171,7.264516672346665,7.278461933135986,375916000,6.525748529434204,,56.780755188486374,,,,0,0.0,-0.02070632136734285,-0.0,1.2190188633558103,1.0
2020-05-01,7.080986751472618,7.194292483570223,6.993579499567315,7.0418901443481445,342096000,6.512931041717529,,52.75631500826822,,,,0,0.0,-0.03250299183551719,-0.0,1.179397103192815,1.0
